"SampleID","TA","Mass","Sample.Index"
"junk1",2220.74528351613,60.0466,1
"junk2",2206.42934746922,60.0089,2
"junk3",2212.21793024396,60.0952,3
"20250726_kb_p8_t1",2613.26105196416,60.0275,4
"20250726_kb_p9_t1",2505.93671864549,60.0735,5
"20250726_kb_p10_t1",2450.03908205414,60.264,6
"20250726_kb_p11_t1",2478.42826724607,60.1439,7
"20250726_kb_p12_t1",2645.69881675526,60.1474,8
"20250726_kb_p13_t1",2667.61773745955,60.0203,9
"20250726_kb_p14_t1",2504.49484693833,60.0704,10
"20250726_kb_p15_t1",3099.36198843616,60.1221,11
"20250726_kb_p8_t2",2623.89368003595,60.1125,12
"20250726_kb_p9_t2",2506.10199334195,60.034,13
"20250726_kb_p10_t2",2463.85872002466,60.0698,14
"20250726_kb_p11_t2",2501.624023341,60.1039,15
"20250726_kb_p12_t2",2467.20711775804,60.0687,16
"20250726_kb_p13_t2",2668.82944552109,60.1451,17
"20250726_kb_p14_t2",2497.02796122152,60.1183,18
"20250726_kb_p15_t2",3114.88863973299,60.078,19
"20250726_kb_p8_t3",2447.84754330134,60.1472,20
"20250726_kb_p9_t3",2313.44953176581,60.2201,21
"20250726_kb_p10_t3",2342.08575100518,60.0537,22
"20250726_kb_p11_t3",2355.5724848204,60.0079,23
"20250726_kb_p12_t3",2156.56636845499,60.044,24
"20250726_kb_p13_t3",2584.99971460052,60.1544,25
"20250726_kb_p14_t3",2338.17741963742,60.1572,26
"20250726_kb_p15_t3",3050.74354281252,60.0446,27
