"SampleID","TA","Mass","Sample.Index"
"junk1",2219.09636632002,60.1098,1
"junk2",2208.42137381439,60.1504,2
"junk3",2203.67865352588,60.0726,3
"20250726_kb_p1_t1",4115.15390379027,60.0312,4
"20250726_kb_p2_t1",3190.42696361396,60.1851,5
"20250726_kb_p3_t1",3334.42945615952,60.1355,6
"20250726_kb_p4_t1",2568.10056812888,60.1176,7
"20250726_kb_p5_t1",2548.27006999123,60.0534,8
"20250726_kb_p6_t1",3438.71335242346,60.0593,9
"20250726_kb_p7_t1",2793.63881663942,60.0628,10
"20250726_kb_ocn_t1",2308.15057810475,60.0839,11
"20250726_kb_p1_t2",4252.92273955474,60.1303,12
"20250726_kb_p2_t2",3242.16273913203,60.094,13
"20250726_kb_p3_t2",3405.25925541345,60.0504,14
"20250726_kb_p4_t2",2605.24740754801,60.1308,15
"20250726_kb_p5_t2",2582.16171757922,60.1298,16
"20250726_kb_p6_t2",3532.59897690916,60.1834,17
"20250726_kb_p7_t2",2861.54915495612,60.0378,18
"20250726_kb_ocn_t2",2282.02270306829,60.0887,19
"20250726_kb_p1_t3",4345.24117367159,60.1062,20
"20250726_kb_p2_t3",3231.72668051507,60.1848,21
"20250726_kb_p3_t3",3484.66031545259,60.1275,22
"20250726_kb_p4_t3",2459.07735647534,60.0657,23
"20250726_kb_p5_t3",2500.87125674441,60.0451,24
"20250726_kb_p6_t3",3547.79685848497,60.2546,25
"20250726_kb_p7_t3",2829.68828852417,60.0327,26
"20250726_kb_ocn_t3",2275.1008687181,60.1025,27
