Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk,4/9/2018 9:51:32 AM,OK,Unchecked,0,,25.0,°C,,2.347,mL,,59.850,g,,59.8505,g,,1.0,g/mL
2,CRM,4/9/2018 10:02:10 AM,OK,Unchecked,0,,25.0,°C,,2.322,mL,,60.013,g,,60.0132,g,,1.0,g/mL
SystemInternal4/9/2018 10:16:42 AM,,,,,,,,,,,,,,,,,,1/1,,
