"SampleID","TA","Mass","Sample.Index"
"Junk",2298.7014834512,60.0938,1
"RB4-1-Dark",2326.2394502006,60.0542,2
"RB3-1-Dark",2329.42257307986,59.9353,3
"RB2-1-Dark",2323.5321022663,60.1751,4
"RB1-1-Dark",2335.95282725806,60.1006,5
"OF4-1-Dark",2323.5906278518,60.1748,6
"OF3-1-Dark",2316.51932060854,59.8648,7
"OF2-1-Dark",2327.33291705964,60.3659,8
"OF1-1-Dark",2322.82606068767,59.8152,9
"start 1c -Dark",2331.18108682198,59.8584,10
"start 1b -Dark",2330.55039360816,59.8472,11
"start 1a -Dark",2329.43617022724,59.7957,12
"BK2-1-Dark",2322.50694521258,60.1867,13
"BK1-1-Dark",2328.03436292522,59.9971,14
"OF3-9-Dark",2321.97092256323,59.8186,15
"OF2-9-Dark",2326.83989591361,60.2354,16
"RB3-8-Light",2312.69933748996,59.8796,17
"Start 6b-Dark",2325.87667350129,59.9251,18
"BK1-9-Dark",2323.75568084438,60.1668,19
"RB2-9-Light",2325.04452402306,59.9971,20
"Start 11b-Dark",2478.36380194448,59.8872,21
"OF2-11-Light",2462.56704779109,60.0926,22
