Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,junk1,11/13/2019 2:40:23 PM,OK,Unchecked,0,,25.0,°C,,2.209,mL,,59.828,g,,59.8276,g,,1.0,g/mL
2,Sump_initial_20191004,11/13/2019 2:50:42 PM,OK,Unchecked,0,,25.0,°C,,2.152,mL,,60.077,g,,60.0772,g,,1.0,g/mL
3,T7_initial_20191004,11/13/2019 3:00:44 PM,OK,Unchecked,0,,25.0,°C,,2.136,mL,,59.682,g,,59.6816,g,,1.0,g/mL
4,T13_initial_20191004,11/13/2019 3:10:49 PM,OK,Unchecked,0,,25.0,°C,,2.200,mL,,60.178,g,,60.1779,g,,1.0,g/mL
5,Sump_20191023,11/13/2019 3:20:59 PM,OK,Unchecked,0,,25.0,°C,,2.316,mL,,60.349,g,,60.3490,g,,1.0,g/mL
6,T7_20191023,11/13/2019 3:31:25 PM,OK,Unchecked,0,,25.0,°C,,2.312,mL,,59.985,g,,59.9853,g,,1.0,g/mL
7,T13_20191023,11/13/2019 3:41:47 PM,OK,Unchecked,0,,25.0,°C,,2.313,mL,,60.120,g,,60.1199,g,,1.0,g/mL
8,Sump_20191029,11/13/2019 3:52:11 PM,OK,Unchecked,0,,25.0,°C,,2.324,mL,,60.159,g,,60.1586,g,,1.0,g/mL
9,T7_20191029,11/13/2019 4:02:37 PM,OK,Unchecked,0,,25.0,°C,,2.320,mL,,59.915,g,,59.9152,g,,1.0,g/mL
10,T13_20191029,11/13/2019 4:13:02 PM,OK,Unchecked,0,,25.0,°C,,2.324,mL,,60.280,g,,60.2796,g,,1.0,g/mL
11,SCMI_20191104,11/13/2019 4:23:29 PM,OK,Unchecked,0,,25.0,°C,,2.218,mL,,60.154,g,,60.1537,g,,1.0,g/mL
SystemInternal11/13/2019 4:34:18 PM,,,,,,,,,,,,,,,,,,1/1,,
