"SampleID","TA","Mass","Sample.Index"
"junk1",2321.26661797657,60.1906,1
"junk2",2280.08186101332,60.1895,2
"junk3",2318.54103301041,60.1925,3
"crm",2205.72389325793,60.1942,4
