Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,junk,1/7/2020 12:11:40 PM,OK,Unchecked,0,,25.0,°C,,2.139,mL,,60.034,g,,60.0345,g,,1.0,g/mL
2,N_7_3_BC,1/7/2020 12:22:08 PM,OK,Unchecked,0,,25.0,°C,,2.204,mL,,59.851,g,,59.8514,g,,1.0,g/mL
3,D_8_4_AI,1/7/2020 12:32:26 PM,OK,Unchecked,0,,25.0,°C,,2.127,mL,,60.132,g,,60.1319,g,,1.0,g/mL
4,N_8_3_AI,1/7/2020 12:42:35 PM,OK,Unchecked,0,,25.0,°C,,2.173,mL,,59.844,g,,59.8438,g,,1.0,g/mL
5,N_9_2_AI,1/7/2020 12:52:51 PM,OK,Unchecked,0,,25.0,°C,,2.057,mL,,60.070,g,,60.0698,g,,1.0,g/mL
6,D_14_2_AI,1/7/2020 1:02:44 PM,OK,Unchecked,0,,25.0,°C,,2.076,mL,,59.994,g,,59.9941,g,,1.0,g/mL
7,D_14_4_AI,1/7/2020 1:12:42 PM,OK,Unchecked,0,,25.0,°C,,2.188,mL,,59.938,g,,59.9377,g,,1.0,g/mL
8,D_15_2_BC,1/7/2020 1:23:00 PM,OK,Unchecked,0,,25.0,°C,,2.004,mL,,59.911,g,,59.9112,g,,1.0,g/mL
9,N_16_2_BC,1/7/2020 1:32:51 PM,OK,Unchecked,0,,25.0,°C,,1.998,mL,,59.943,g,,59.9427,g,,1.0,g/mL
10,N_17_4_AI,1/7/2020 1:42:46 PM,OK,Unchecked,0,,25.0,°C,,2.166,mL,,59.887,g,,59.8873,g,,1.0,g/mL
11,D_22_3_BC,1/7/2020 1:53:05 PM,OK,Unchecked,0,,25.0,°C,,2.071,mL,,59.977,g,,59.9767,g,,1.0,g/mL
12,N_22_3_BC,1/7/2020 2:03:08 PM,OK,Unchecked,0,,25.0,°C,,2.166,mL,,59.905,g,,59.9047,g,,1.0,g/mL
13,D_22_3_AI,1/7/2020 2:13:14 PM,OK,Unchecked,0,,25.0,°C,,1.938,mL,,59.921,g,,59.9208,g,,1.0,g/mL
14,N_23_5_BC,1/7/2020 2:22:58 PM,OK,Unchecked,0,,25.0,°C,,2.089,mL,,60.082,g,,60.0817,g,,1.0,g/mL
15,N_24_5_BC,1/7/2020 2:33:03 PM,OK,Unchecked,0,,25.0,°C,,2.035,mL,,59.821,g,,59.8210,g,,1.0,g/mL
16,N_24_3_AI,1/7/2020 2:43:08 PM,OK,Unchecked,0,,25.0,°C,,2.124,mL,,60.097,g,,60.0971,g,,1.0,g/mL
17,N_24_4_AI,1/7/2020 2:53:22 PM,OK,Unchecked,0,,25.0,°C,,2.080,mL,,59.835,g,,59.8353,g,,1.0,g/mL
SystemInternal1/7/2020 3:10:39 PM,,,,,,,,,,,,,,,,,,1/1,,
