SampleID,TA,Mass,Sample.Index,TA_evap
junk1,2263.562368,60.0165,1,2263.562368
junk2,2234.706194,60.0802,2,2233.429948
junk3,2232.745424,60.2045,3,2230.196628
crm,2202.445707,59.986,4,2198.676547
