"SampleID","TA","Mass","Sample.Index"
"Junk1",2430.72277142263,60.1532,1
"Junk2",2392.01082171181,60.3272,2
"Junk3",2443.8891876122,60.2087,3
"CRM",2230.96775813522,60.3647,4
