Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk1,10/6/2023 10:38:37 AM,OK,Unchecked,0,,25.0,°C,,2.519,mL,,60.153,g,,60.1532,g,,1.0,g/mL
2,Junk2,10/6/2023 10:49:39 AM,OK,Unchecked,0,,25.0,°C,,2.510,mL,,60.327,g,,60.3272,g,,1.0,g/mL
3,Junk3,10/6/2023 11:00:31 AM,OK,Unchecked,0,,25.0,°C,,2.532,mL,,60.209,g,,60.2087,g,,1.0,g/mL
4,CRM,10/6/2023 11:11:20 AM,OK,Unchecked,0,,25.0,°C,,2.426,mL,,60.365,g,,60.3647,g,,1.0,g/mL
10/6/2023 11:28:09 AMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
