"SampleID","TA","Mass","Sample.Index"
"junk",2316.51423963098,60.0038,1
"b1r22",2214.50943490616,60.1746,2
"b2r22",2217.09894190917,60.003,3
"b3r22",2195.35053170471,60.3367,4
"01r22",2130.09267958823,59.8036,5
"02r22",2046.68408023471,59.8937,6
"03r22",2224.15798621719,59.8235,7
"04r22",2110.91961784055,60.0603,8
"05r22",2147.16941078241,60.3588,9
"06r22",2170.1935518065,60.2929,10
"07r22",2161.41789383934,59.8213,11
"08r22",2172.67146896477,59.9034,12
"09r22",2182.89703450392,59.8724,13
"10r22",2115.63923449466,59.7308,14
"11r22",2195.38613949896,59.9334,15
"12r22",2211.11826825645,59.7412,16
"b1r23",2218.96699872033,60.1868,17
"b2r23",2227.0397016036,59.9981,18
"b3r23",2220.88907516228,60.1247,19
"01r23",2186.13198706814,60.059,20
"02r23",2131.4876422421,59.9592,21
"03r23",2193.33272354132,60.2773,22
"04r23",2083.18638261433,59.7987,23
"05r23",2131.91262974269,59.7863,24
"06r23",2163.17591995063,60.275,25
"07r23",2192.51754580105,60.003,26
"08r23",2218.0128251003,60.3847,27
"09r23",2124.04082573265,60.4858,28
"10r23",2224.56637333698,60.1406,29
"11r23",2163.84896174955,60.0856,30
"12r23",2143.83181052589,60.3869,31
"b1r24",2228.1820003548,60.4086,32
"b2r24",2223.32898246722,60.0162,33
"b3r24",2222.22042595173,59.9215,34
"01r24",2148.11518370943,60.3199,35
"02r24",2189.29556829152,59.6047,36
"03r24",2205.19710166062,60.3801,37
"04r24",2200.7482711678,60.1166,38
"05r24",2233.27127080287,59.7991,39
"06r24",2207.31023201463,59.7805,40
"07r24",2227.3962574683,59.9359,41
"08r24",2160.1270117533,59.9805,42
"09r24",2183.98030284769,59.7257,43
"10r24",2221.93563859715,59.9996,44
"11r24",2170.93222895913,60.3647,45
"12r24",2203.02570729348,60.0516,46
