Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk1,9/26/2023 9:03:51 AM,OK,Unchecked,0,,25.0,°C,,2.344,mL,,60.347,g,,60.3466,g,,1.0,g/mL
2,Junk2,9/26/2023 9:14:30 AM,OK,Unchecked,0,,25.0,°C,,2.539,mL,,60.201,g,,60.2012,g,,1.0,g/mL
3,Junk3,9/26/2023 9:25:21 AM,OK,Unchecked,0,,25.0,°C,,2.467,mL,,60.191,g,,60.1908,g,,1.0,g/mL
4,CRM2,9/26/2023 9:36:05 AM,OK,Unchecked,0,,25.0,°C,,2.404,mL,,60.094,g,,60.0943,g,,1.0,g/mL
9/26/2023 9:49:47 AMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
