SampleID,TA,Mass,Sample.Index,TA_evap
junk1,2337.328507,59.8478,1,2337.328507
junk2,2327.629499,60.1056,2,2326.300185
CSEEP_A_filteredbottle_RF,2134.419806,59.6358,3,2131.983254
Tet_Site2_Control_H,2405.98712,60.2259,4,2401.86963
Tet_Site2_Control_E,2355.561886,59.78,5,2350.190023
Tet_Site2_Control_F,2319.845131,59.8909,6,2313.235886
Tet_Site2_Control_G,2384.135759,60.1674,7,2375.989509
Tet_Site2_Control_D,2356.700108,59.7281,8,2347.310865
CRM,2248.821319,59.5855,9,2238.587775
