"SampleID","TA","Mass","Sample.Index"
"junk",2304.98016662244,59.946,1
"b1r9",2214.9642437923,59.7563,2
"b2r9",2203.88644708344,59.9629,3
"b3r9",2205.56247297086,60.0373,4
"01r9",2164.72693621658,60.2107,5
"02r9",2182.91626425931,59.6737,6
"03r9",2193.60701534289,59.82,7
"04r9",2195.4102689411,60.435,8
"05r9",2204.10747551618,59.7222,9
"06r9",2146.15795394094,60.392,10
"07r9",2202.98959819923,60.3839,11
"08r9",2151.36375701416,59.9909,12
"09r9",2187.86275036333,59.7758,13
"10r9",2136.50878877644,59.6527,14
"11r9",2186.4451178407,60.2271,15
"12r9",2174.31306163769,59.7365,16
"b1r10",2205.47606000665,60.0097,17
"b2r10",2212.13858372871,60.2722,18
"b3r10",2209.02767151062,60.3661,19
"01r10",2194.77437749725,60.1552,20
"02r10",2176.29869121109,59.8481,21
"03r10",2185.0920326675,60.0927,22
"04r10",2212.86705525171,59.9142,23
"05r10",2174.82460391098,60.003,24
"06r10",2187.02410606795,59.5985,25
"07r10",2194.94930009482,59.7028,26
"08r10",2163.9453452978,60.0898,27
"09r10",2211.46579149588,60.3064,28
"10r10",2198.22091255822,59.9058,29
"11r10",2195.43641860102,60.2851,30
"12r10",2162.85286635578,60.1404,31
"b1r11",2217.78314272563,60.1114,32
"b2r11",2219.18337854318,59.6145,33
"b3r11",2210.33326277876,59.9585,34
"01r11",2138.89915406379,59.7209,35
"02r11",2195.83219588614,59.8287,36
"03r11",2116.56167093967,59.801,37
"04r11",2200.97058578471,59.6936,38
"05r11",2196.3440032215,59.8434,39
"06r11",2219.09996793728,59.8547,40
"07r11",2162.57312423308,60.0821,41
"08r11",2193.10211957478,59.8549,42
"09r11",2173.96431993384,60.0245,43
"10r11",2225.14714895184,59.6612,44
"11r11",2212.26278018977,60.042,45
"12r11",2203.44932696663,59.9404,46
