Table of Measured Values
Task,T369
Scope 1/1, Sample 1/30 (Junk)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-70.6,17.2,NaN,,
0.0005,1,-70.4,17.2,0.0005,,
0.0025,2,-70.6,17.2,0.0020,,
0.0050,3,-70.4,17.2,0.0025,,
0.0085,4,-70.5,17.2,0.0030,,
0.0150,5,-70.5,17.2,0.0060,,
0.0230,6,-70.3,17.2,0.0075,,
0.0315,7,-70.1,17.2,0.0085,,
0.0390,8,-69.7,17.2,0.0075,,
0.0475,9,-69.1,17.2,0.0085,,
0.0560,10,-68.6,17.2,0.0075,,
0.0645,11,-67.7,17.2,0.0075,,
0.0730,12,-66.9,17.2,0.0075,,
0.0805,13,-66.1,17.2,0.0075,,
0.0890,14,-65.0,17.2,0.0085,,
0.0970,15,-63.9,17.2,0.0080,,
0.1055,16,-62.8,17.2,0.0075,,
0.1140,17,-61.5,17.2,0.0075,,
0.1225,18,-60.1,17.2,0.0075,,
0.1300,19,-59.0,17.2,0.0075,,
0.1385,20,-57.3,17.2,0.0085,,
0.1470,21,-55.7,17.2,0.0075,,
0.1555,22,-54.1,17.2,0.0075,,
0.1640,23,-52.2,17.2,0.0075,,
0.1720,24,-50.3,17.2,0.0075,,
0.1805,25,-48.6,17.2,0.0085,,
0.1880,26,-46.5,17.2,0.0075,,
0.1965,27,-44.4,17.2,0.0085,,
0.2050,28,-42.2,17.2,0.0075,,
0.2135,29,-39.9,17.2,0.0075,,
0.2220,30,-37.6,17.2,0.0075,,
0.2305,31,-35.6,17.2,0.0085,,
0.2380,32,-33.4,17.2,0.0075,,
0.2465,33,-31.3,17.2,0.0085,,
0.2550,34,-29.3,17.2,0.0075,,
0.2630,35,-27.5,17.2,0.0075,,
0.2715,36,-25.9,17.2,0.0075,,
0.2800,37,-24.3,17.2,0.0085,,
0.2875,38,-22.5,17.2,0.0075,,
0.2960,39,-21.0,17.2,0.0085,,
0.3045,40,-19.7,17.2,0.0075,,
0.3130,41,-18.2,17.2,0.0075,,
0.3215,42,-16.8,17.2,0.0075,,
0.3300,43,-15.5,17.2,0.0085,,
0.3375,44,-14.2,17.2,0.0075,,
0.3460,45,-13.1,17.2,0.0085,,
0.3540,46,-11.8,17.2,0.0075,,
0.3625,47,-10.5,17.2,0.0075,,
