Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,JUNK,12/13/2019 3:06:43 PM,OK,Unchecked,0,,25.0,°C,,2.154,mL,,59.877,g,,59.8766,g,,1.0,g/mL
2,D_25_1_BC,12/13/2019 3:16:57 PM,OK,Unchecked,0,,25.0,°C,,2.092,mL,,59.808,g,,59.8078,g,,1.0,g/mL
3,D_25_2_BC,12/13/2019 3:27:00 PM,OK,Unchecked,0,,25.0,°C,,2.077,mL,,59.941,g,,59.9413,g,,1.0,g/mL
4,D_25_3_BC,12/13/2019 3:36:55 PM,OK,Unchecked,0,,25.0,°C,,2.027,mL,,59.947,g,,59.9474,g,,1.0,g/mL
5,D_25_4_BC,12/13/2019 3:46:44 PM,OK,Unchecked,0,,25.0,°C,,2.076,mL,,59.921,g,,59.9211,g,,1.0,g/mL
6,D_25_5_BC,12/13/2019 3:56:38 PM,OK,Unchecked,0,,25.0,°C,,2.028,mL,,59.814,g,,59.8145,g,,1.0,g/mL
7,N_25_1_BC,12/13/2019 4:06:28 PM,OK,Unchecked,0,,25.0,°C,,2.058,mL,,59.923,g,,59.9232,g,,1.0,g/mL
8,N_25_2_BC,12/13/2019 4:16:21 PM,OK,Unchecked,0,,25.0,°C,,2.052,mL,,59.868,g,,59.8676,g,,1.0,g/mL
9,N_25_3_BC,12/13/2019 4:26:15 PM,OK,Unchecked,0,,25.0,°C,,2.145,mL,,59.926,g,,59.9255,g,,1.0,g/mL
10,N_25_4_BC,12/13/2019 4:36:18 PM,OK,Unchecked,0,,25.0,°C,,2.202,mL,,60.022,g,,60.0221,g,,1.0,g/mL
11,N_25_5_BC,12/13/2019 4:46:27 PM,OK,Unchecked,0,,25.0,°C,,2.211,mL,,60.007,g,,60.0074,g,,1.0,g/mL
12,D_25_1_AI,12/13/2019 4:56:37 PM,OK,Unchecked,0,,25.0,°C,,2.091,mL,,59.978,g,,59.9778,g,,1.0,g/mL
13,D_25_2_AI,12/13/2019 5:06:32 PM,OK,Unchecked,0,,25.0,°C,,2.138,mL,,59.991,g,,59.9913,g,,1.0,g/mL
14,D_25_3_AI,12/13/2019 5:16:35 PM,OK,Unchecked,0,,25.0,°C,,2.148,mL,,59.856,g,,59.8565,g,,1.0,g/mL
15,D_25_4_AI,12/13/2019 5:26:38 PM,OK,Unchecked,0,,25.0,°C,,2.152,mL,,59.944,g,,59.9441,g,,1.0,g/mL
16,N_25_1_AI,12/13/2019 5:36:43 PM,OK,Unchecked,0,,25.0,°C,,2.116,mL,,60.122,g,,60.1216,g,,1.0,g/mL
17,N_25_2_AI,12/13/2019 5:46:43 PM,OK,Unchecked,0,,25.0,°C,,2.124,mL,,60.086,g,,60.0856,g,,1.0,g/mL
18,N_25_3_AI,12/13/2019 5:56:42 PM,OK,Unchecked,0,,25.0,°C,,2.155,mL,,60.087,g,,60.0866,g,,1.0,g/mL
19,N_25_4_AI,12/13/2019 6:06:46 PM,OK,Unchecked,0,,25.0,°C,,2.166,mL,,59.914,g,,59.9143,g,,1.0,g/mL
SystemInternal12/13/2019 6:20:06 PM,,,,,,,,,,,,,,,,,,1/1,,
