"SampleID","TA","Mass","Sample.Index"
"JUNK1",2381.58562504154,59.9185,1
"JUNK2",2365.07262291038,59.5823,2
"JUNK3",2353.05480247606,60.2933,3
"T1_56",2441.60604863141,60.2726,4
"T1_64",2455.67214991328,59.9341,5
"T1_69",2452.55537204982,59.9824,6
"T1_Blank",2419.0930669406,59.9986,7
"T1_initial_1",2426.47204600293,60.0612,8
"T1_initial_2",2429.37029379834,59.9219,9
"T1_initial_3",2433.69183794432,60.3792,10
"T13_03",2423.06655536422,59.9633,11
"T13_15",2411.99142464707,60.1519,12
"T13_59",2409.54823176692,60.4729,13
"T13_Blank",2430.59106321999,60.0575,14
"T13_initial_1",2431.61270480475,60.386,15
"T13_initial_2",2430.73232853606,59.7577,16
"T13_initial_3",2426.88998617969,59.857,17
