Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,JUNK1,5/28/2024 3:37:42 PM,OK,Unchecked,0,,25.0,°C,,2.332,mL,,59.918,g,,59.9185,g,,1.0,g/mL
2,JUNK2,5/28/2024 3:48:18 PM,OK,Unchecked,0,,25.0,°C,,2.292,mL,,59.582,g,,59.5823,g,,1.0,g/mL
3,JUNK3,5/28/2024 3:58:41 PM,OK,Unchecked,0,,25.0,°C,,2.306,mL,,60.293,g,,60.2933,g,,1.0,g/mL
4,T1_56,5/28/2024 4:09:05 PM,OK,Unchecked,0,,25.0,°C,,2.313,mL,,60.273,g,,60.2726,g,,1.0,g/mL
5,T1_64,5/28/2024 4:19:31 PM,OK,Unchecked,0,,25.0,°C,,2.304,mL,,59.934,g,,59.9341,g,,1.0,g/mL
6,T1_69,5/28/2024 4:29:53 PM,OK,Unchecked,0,,25.0,°C,,2.298,mL,,59.982,g,,59.9824,g,,1.0,g/mL
7,T1_Blank,5/28/2024 4:40:17 PM,OK,Unchecked,0,,25.0,°C,,2.276,mL,,59.999,g,,59.9986,g,,1.0,g/mL
8,T1_initial_1,5/28/2024 4:50:36 PM,OK,Unchecked,0,,25.0,°C,,2.280,mL,,60.061,g,,60.0612,g,,1.0,g/mL
9,T1_initial_2,5/28/2024 5:00:57 PM,OK,Unchecked,0,,25.0,°C,,2.273,mL,,59.922,g,,59.9219,g,,1.0,g/mL
10,T1_initial_3,5/28/2024 5:11:17 PM,OK,Unchecked,0,,25.0,°C,,2.288,mL,,60.379,g,,60.3792,g,,1.0,g/mL
11,T13_03,5/28/2024 5:21:39 PM,OK,Unchecked,0,,25.0,°C,,2.263,mL,,59.963,g,,59.9633,g,,1.0,g/mL
12,T13_15,5/28/2024 5:31:56 PM,OK,Unchecked,0,,25.0,°C,,2.281,mL,,60.152,g,,60.1519,g,,1.0,g/mL
13,T13_59,5/28/2024 5:42:17 PM,OK,Unchecked,0,,25.0,°C,,2.276,mL,,60.473,g,,60.4729,g,,1.0,g/mL
14,T13_Blank,5/28/2024 5:52:42 PM,OK,Unchecked,0,,25.0,°C,,2.270,mL,,60.058,g,,60.0575,g,,1.0,g/mL
15,T13_initial_1,5/28/2024 6:03:05 PM,OK,Unchecked,0,,25.0,°C,,2.280,mL,,60.386,g,,60.386,g,,1.0,g/mL
16,T13_initial_2,5/28/2024 6:13:30 PM,OK,Unchecked,0,,25.0,°C,,2.256,mL,,59.758,g,,59.7577,g,,1.0,g/mL
17,T13_initial_3,5/28/2024 6:23:54 PM,OK,Unchecked,0,,25.0,°C,,2.256,mL,,59.857,g,,59.857,g,,1.0,g/mL
SystemInternal5/28/2024 6:35:28 PM,,,,,,,,,,,,,,,,,,1/1,,
