"SampleID","TA","Mass","Sample.Index"
"JUNK1",2441.89406280726,60.0942,1
"JUNK2",2415.97876461116,59.9512,2
"JUNK3",2426.43062933326,60.2124,3
"CRM",2230.13807266047,59.8448,4
