"SampleID","TA","Mass","Sample.Index"
"junk1",2279.15236322535,60.0041,1
"junk2",2267.03199339405,60.1809,2
"20260711_sb_p16_t1",2678.52969934536,60.1181,3
"20260711_sb_p17_t1",2478.9850746604,60.0774,4
"20260711_sb_p18_t1",2638.67593075602,59.9466,5
"20260711_sb_p19_t1",2626.80896277083,59.9361,6
"20260711_sb_p20_t1",2593.64865184062,60.4081,7
"20260711_sb_p21_t1",2590.96684962679,60.4703,8
"20260711_sb_p22_t1",2448.20629337212,60.0835,9
"20260711_sb_ocn_t1",2299.43494571665,60.346,10
"20260711_sb_p16_t2",2788.22672748862,60.4269,11
"20260711_sb_p17_t2",2511.84501240748,59.9741,12
"20260711_sb_p18_t2",2688.91318982143,60.3713,13
"20260711_sb_p19_t2",2676.45441400041,60.3794,14
"20260711_sb_p20_t2",2682.37826545443,60.4108,15
"20260711_sb_p21_t2",2620.30237063281,59.6704,16
"20260711_sb_p22_t2",2514.49984857051,60.3961,17
"20260711_sb_ocn_t2",2310.27928197637,60.4533,18
"20260711_sb_p16_t3",2924.11246243892,59.8365,19
"20260711_sb_p17_t3",2601.49626980807,59.9376,20
"20260711_sb_p18_t3",2750.93933344322,60.1561,21
"20260711_sb_p19_t3",2713.98027987858,60.3089,22
"20260711_sb_p20_t3",2752.71079251294,60.0529,23
"20260711_sb_p21_t3",2658.87365368055,59.7821,24
"20260711_sb_p22_t3",2562.69240455351,60.1479,25
"20260711_sb_ocn_t3",2314.6931615161,60.0337,26
