"SampleID","TA","Mass","Sample.Index"
"junk",2315.42273910055,60.0968,1
"b1r16",2183.46898731276,59.8795,2
"b2r16",2217.3108855826,60.3199,3
"b3r16",2205.12881742372,60.2292,4
"01r16",2150.64231659049,59.7869,5
"02r16",2176.90856428915,59.8274,6
"03r16",2144.70748468101,59.7029,7
"04r16",2122.19302005627,60.2298,8
"05r16",2174.84150724419,59.9461,9
"06r16",2210.72368284627,59.8807,10
"07r16",2095.72208493302,60.2303,11
"08r16",2045.23539825895,59.8441,12
"09r16",2196.60593295541,59.7044,13
"10r16",2031.16457624774,60.2969,14
"11r16",2113.42554258895,59.6124,15
"12r16",2217.77777069359,59.7407,16
"b1r17",2215.78598861411,60.0634,17
"b2r17",2190.73050436317,59.8932,18
"b3r17",2207.97273095763,59.8621,19
"01r17",2064.07588606772,59.9024,20
"02r17",2077.27427083244,60.2974,21
"03r17",2208.47249040467,60.0035,22
"04r17",2210.08415233122,60.2054,23
"05r17",2095.29751914927,60.137,24
"06r17",2122.49840410185,59.6003,25
"07r17",2120.67016734297,59.7205,26
"08r17",2134.14009387177,60.4399,27
"09r17",2224.83189502539,60.1337,28
"10r17",2165.29700865847,60.3624,29
"11r17",2222.26361861349,60.4328,30
"12r17",2046.97930515739,59.8432,31
"b1r18",2225.21262935093,60.4843,32
"b2r18",2218.45627266641,60.3745,33
"b3r18",2218.04546415717,59.8062,34
"01r18",2084.80006547047,60.1968,35
"02r18",2083.75036694614,59.7323,36
"03r18",2195.55814362204,60.0203,37
"04r18",2149.41659298818,59.9285,38
"05r18",2213.20339390226,59.7056,39
"06r18",2154.9074668302,59.6583,40
"07r18",2124.16287899555,59.8291,41
"08r18",2217.56486752791,59.9446,42
"09r18",2147.5526325271,59.929,43
"10r18",2167.83299518619,60.2995,44
"11r18",2191.84700001771,59.5958,45
"12r18",2201.45537615735,59.8665,46
