"SampleID","TA","Mass","Sample.Index"
"junk1",2250.55336830694,60.2018,1
"junk2",2239.51871200436,60.2895,2
"junk3",2230.85180562656,60.4868,3
"CRM",2234.40288380281,59.9936,4
