"SampleID","TA","Mass","Sample.Index"
"junk1",1956.38069180526,59.7835,1
"junk2",1948.57475298203,60.3451,2
"junk3",1931.79472848672,60.2546,3
"T12_initial_S2",2001.05062155875,59.7708,4
"T12_initial_S3",2008.22697193743,60.1179,5
"T12_initial_S1",2013.29243352327,59.638,6
"T12_Teg",1989.74900807772,60.0648,7
"T12_SBlank",1976.36705399216,60.0873,8
"T11_initial_S1",2013.94698288,60.4634,9
"T11_initial_S2",2007.21858976952,60.0882,10
"T11_initial_S3",2011.95389501494,59.5974,11
"T11_Teg",2063.22954119592,60.4073,12
"T11_SBlank",1922.70333357575,60.3736,13
"T3_initial_S1",1987.58000282805,60.2551,14
"T3_initial_S2",1980.49060677275,60.1415,15
"T3_initial_S3",1980.42577905215,59.8828,16
"T3_Teg",1868.05900924822,60.3572,17
"T3_SBlank",1911.45194186611,60.3438,18
"T15_initial_S1",1999.586550407,59.8677,19
"T15_initial_S2",2007.29652418117,59.8048,20
"T15_initial_S3",1990.68824600453,60.3733,21
"T15_Teg",1955.82260617044,60.0664,22
"T15_SBlank",1924.12838916923,60.1395,23
"T17_initial_S1",1989.93863745631,60.253,24
"T17_initial_S2",2013.24915355856,59.9275,25
"T17_initial_S3",2007.23568935526,59.7228,26
"T17_Teg",2013.34385591904,59.9997,27
"T17_SBlank",1926.94416330598,59.7983,28
