"SampleID","TA","Mass","Sample.Index"
"junk1",1963.42794250305,60.1081,1
"junk2",1961.43476956454,59.7443,2
"junk3",1942.48282981932,59.8346,3
"T18_initial_S1",1941.66219800464,59.6139,4
"T18_initial_S2",1957.12864914407,59.8563,5
"T18_initial_S3",2014.30477465815,59.8742,6
"T18_Teg",2023.35085719366,59.8422,7
"T18_SBlank",1945.04827915563,60.1217,8
"T19_initial_S1",1991.0732589685,59.7646,9
"T19_initial_S2",2008.86582540247,59.9807,10
"T19_initialS3",1980.04281495833,59.7122,11
"T19_Teg",1994.16172579817,60.0252,12
"T19_SBlank",1891.22242519182,59.9952,13
