"SampleID","TA","Mass","Sample.Index"
"junk1",1990.31592164437,60.0901,1
"junk2",1970.05998101373,60.433,2
"junk3",1972.41990824983,60.1428,3
"T8_initial_4",1929.76325449301,60.0404,4
"T8_initial_5",1925.10657268586,59.8099,5
"T8_initial_6",1910.09120859726,60.2348,6
"T8_blank2",1926.39957185404,60.0914,7
"T8_N28",1996.13550836136,59.641,8
"T12_initial_7",2009.56281375546,60.3737,9
"T12_initial_8",1958.74455243808,59.6858,10
"T12_initial_9",2011.88325342671,60.3257,11
"T12_MShell",1977.04190807771,60.2119,12
"T12_NShell",1958.79167472307,59.7532,13
"T6_initial_7",1936.25096690184,59.9067,14
"T6_initial_8",1948.74213392977,59.9248,15
"T6_initial_9",1916.91804015229,60.2262,16
"T6_MShell",1923.45842729925,60.1515,17
"T6_NShell",1935.36119067101,60.3386,18
"T19_initial_7",1920.79326173358,60.4223,19
"T19_initial_8",1938.76014545021,59.8151,20
"T19_initial_9",1926.74275778995,60.236,21
"T19_MShell",1962.57727396577,59.8376,22
"T19_NShell",1961.85615387825,59.8277,23
"T2_initial_7",1929.90105240901,60.0967,24
"T2_initial_8",1960.95379394051,59.6425,25
"T2_initial_9",1944.94598888676,60.3934,26
"T2_MShell",1930.33114937752,59.797,27
"T2_NShell",1917.51557198016,60.3745,28
"crm",2234.7378930379,59.9857,29
