"SampleID","TA","Mass","Sample.Index"
"junk1",1973.39434844803,60.1665,1
"junk2",2183.53627027739,60.2921,2
"junk3",2203.78429620565,60.1047,3
"crm",2182.17448462935,60.1792,4
