Task,T3205
Scope 1/1, Sample 1/31 (C02_HN_20210809)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-61.6,22.2,NaN,,
0.0010,1,-62.2,22.2,0.0010,,
0.0025,2,-62.2,22.2,0.0015,,
0.0050,3,-62.4,22.2,0.0020,,
0.0095,4,-62.4,22.2,0.0035,,
0.0150,5,-62.6,22.3,0.0050,,
0.0235,6,-62.7,22.2,0.0075,,
0.0320,7,-62.8,22.2,0.0075,,
0.0405,8,-62.7,22.2,0.0075,,
0.0490,9,-62.8,22.2,0.0075,,
0.0575,10,-62.4,22.2,0.0070,,
0.0650,11,-62.3,22.2,0.0070,,
0.0735,12,-62.1,22.2,0.0075,,
0.0820,13,-61.9,22.2,0.0075,,
0.0900,14,-61.5,22.2,0.0075,,
0.0985,15,-61.2,22.2,0.0075,,
0.1070,16,-60.6,22.2,0.0070,,
0.1145,17,-60.3,22.2,0.0070,,
0.1230,18,-59.7,22.2,0.0075,,
0.1315,19,-59.3,22.3,0.0075,,
0.1400,20,-58.6,22.2,0.0075,,
0.1485,21,-58.0,22.3,0.0075,,
0.1565,22,-57.3,22.3,0.0065,,
0.1650,23,-56.7,22.3,0.0075,,
0.1725,24,-56.0,22.3,0.0070,,
0.1810,25,-55.2,22.2,0.0075,,
0.1895,26,-54.4,22.3,0.0075,,
0.1980,27,-53.3,22.3,0.0075,,
0.2065,28,-52.7,22.3,0.0070,,
0.2150,29,-51.7,22.3,0.0070,,
0.2225,30,-50.9,22.3,0.0070,,
0.2310,31,-49.9,22.2,0.0075,,
0.2395,32,-49.1,22.3,0.0075,,
0.2475,33,-48.1,22.3,0.0075,,
0.2560,34,-47.2,22.3,0.0075,,
0.2645,35,-46.3,22.3,0.0070,,
0.2720,36,-45.5,22.3,0.0070,,
0.2805,37,-44.7,22.3,0.0075,,
0.2890,38,-43.6,22.2,0.0075,,
0.2975,39,-42.8,22.3,0.0075,,
0.3060,40,-42.0,22.3,0.0075,,
0.3145,41,-41.1,22.3,0.0070,,
0.3220,42,-40.5,22.3,0.0070,,
0.3305,43,-39.6,22.3,0.0075,,
0.3385,44,-39.0,22.3,0.0075,,
0.3470,45,-38.1,22.3,0.0075,,
0.3555,46,-37.4,22.3,0.0075,,
0.3640,47,-36.8,22.3,0.0070,,
0.3715,48,-36.1,22.3,0.0070,,
0.3800,49,-35.4,22.3,0.0075,,
0.3885,50,-34.5,22.3,0.0075,,
0.3970,51,-34.0,22.3,0.0075,,
0.4050,52,-33.1,22.3,0.0075,,
0.4135,53,-32.6,22.3,0.0070,,
0.4210,54,-31.9,22.3,0.0070,,
0.4295,55,-31.3,22.3,0.0075,,
0.4380,56,-30.6,22.3,0.0075,,
0.4465,57,-29.9,22.3,0.0075,,
0.4550,58,-29.3,22.3,0.0075,,
0.4635,59,-28.6,22.3,0.0070,,
0.4710,60,-28.1,22.3,0.0070,,
0.4795,61,-27.4,22.3,0.0075,,
0.4880,62,-26.9,22.3,0.0075,,
0.4965,63,-26.1,22.3,0.0075,,
0.5045,64,-25.7,22.3,0.0075,,
0.5130,65,-24.9,22.3,0.0070,,
0.5205,66,-24.4,22.3,0.0070,,
0.5290,67,-23.7,22.3,0.0075,,
0.5375,68,-23.2,22.3,0.0075,,
0.5460,69,-22.4,22.3,0.0075,,
0.5545,70,-22.0,22.3,0.0075,,
0.5630,71,-21.3,22.3,0.0070,,
0.5710,72,-20.9,22.3,0.0075,,
0.5790,73,-20.3,22.3,0.0075,,
0.5870,74,-19.8,22.3,0.0075,,
0.5955,75,-19.1,22.3,0.0075,,
0.6040,76,-18.7,22.3,0.0075,,
0.6125,77,-17.9,22.3,0.0070,,
0.6210,78,-17.6,22.3,0.0070,,
0.6285,79,-17.0,22.3,0.0070,,
0.6370,80,-16.5,22.3,0.0075,,
0.6455,81,-15.9,22.3,0.0075,,
0.6540,82,-15.4,22.3,0.0075,,
0.6620,83,-14.7,22.3,0.0065,,
0.6705,84,-14.3,22.3,0.0070,,
0.6780,85,-13.7,22.3,0.0070,,
0.6865,86,-13.0,22.3,0.0075,,
0.6950,87,-12.5,22.3,0.0075,,
0.7035,88,-11.9,22.3,0.0075,,
0.7120,89,-11.4,22.3,0.0075,,
0.7205,90,-10.8,22.3,0.0070,,
0.7280,91,-10.5,22.3,0.0070,,
0.7365,92,-9.8,22.3,0.0075,,
0.7445,93,-9.4,22.3,0.0075,,
0.7530,94,-8.8,22.3,0.0075,,
0.7615,95,-8.3,22.3,0.0075,,
0.7700,96,-7.7,22.3,0.0070,,
0.7775,97,-7.2,22.3,0.0070,,
0.7860,98,-6.8,22.3,0.0075,,
0.7945,99,-6.2,22.3,0.0075,,
0.8030,100,-5.7,22.3,0.0075,,
0.8115,101,-5.0,22.3,0.0075,,
0.8195,102,-4.6,22.3,0.0065,,
0.8275,103,-3.9,22.3,0.0075,,
0.8355,104,-3.2,22.3,0.0075,,
0.8440,105,-2.5,22.3,0.0075,,
0.8525,106,-1.7,22.3,0.0075,,
0.8610,107,-1.0,22.3,0.0075,,
0.8695,108,-0.5,22.3,0.0070,,
0.8780,109,0.0,22.3,0.0075,,
0.8855,110,0.2,22.3,0.0070,,
0.8940,111,0.4,22.3,0.0075,,
0.9025,112,1.0,22.3,0.0075,,
0.9105,113,1.6,22.3,0.0075,,
0.9190,114,2.5,22.3,0.0070,,
0.9275,115,3.1,22.3,0.0075,,
0.9350,116,3.4,22.3,0.0070,,
0.9435,117,4.0,22.3,0.0075,,
0.9520,118,4.7,22.3,0.0075,,
0.9605,119,5.2,22.3,0.0075,,
0.9690,120,5.8,22.3,0.0070,,
0.9765,121,6.1,22.3,0.0070,,
0.9850,122,6.6,22.3,0.0075,,
0.9935,123,7.2,22.3,0.0075,,
1.0015,124,7.6,22.3,0.0075,,
1.0100,125,8.5,22.3,0.0075,,
1.0185,126,9.1,22.3,0.0070,,
1.0270,127,9.9,22.3,0.0070,,
1.0345,128,10.6,22.3,0.0070,,
1.0430,129,11.2,22.3,0.0075,,
1.0515,130,12.1,22.3,0.0075,,
1.0600,131,12.7,22.3,0.0075,,
1.0685,132,13.6,22.3,0.0070,,
1.0765,133,14.3,22.3,0.0065,,
1.0840,134,15.0,22.3,0.0070,,
1.0925,135,15.8,22.3,0.0075,,
1.1010,136,16.4,22.3,0.0075,,
1.1095,137,17.3,22.3,0.0075,,
1.1180,138,17.9,22.3,0.0075,,
1.1265,139,18.8,22.3,0.0070,,
1.1350,140,19.3,22.3,0.0075,,
1.1425,141,20.0,22.3,0.0070,,
1.1510,142,20.9,22.3,0.0075,,
1.1590,143,21.7,22.3,0.0075,,
1.1675,144,22.6,22.3,0.0075,,
1.1760,145,23.4,22.3,0.0070,,
1.1845,146,24.3,22.3,0.0070,,
1.1920,147,25.2,22.3,0.0070,,
1.2005,148,26.0,22.3,0.0075,,
1.2090,149,27.1,22.3,0.0075,,
1.2175,150,28.0,22.3,0.0075,,
1.2260,151,29.1,22.3,0.0070,,
1.2340,152,30.0,22.3,0.0075,,
1.2420,153,31.0,22.3,0.0075,,
1.2500,154,32.2,22.3,0.0075,,
1.2585,155,33.3,22.3,0.0075,,
1.2670,156,34.5,22.3,0.0075,,
1.2755,157,35.9,22.3,0.0070,,
1.2840,158,37.1,22.3,0.0070,,
1.2915,159,38.4,22.3,0.0070,,
1.3000,160,39.9,22.3,0.0075,,
1.3085,161,41.4,22.3,0.0075,,
1.3165,162,43.0,22.3,0.0075,,
1.3250,163,44.7,22.3,0.0070,,
1.3335,164,46.8,22.3,0.0070,,
1.3410,165,48.6,22.3,0.0070,,
1.3495,166,50.7,22.3,0.0075,,
1.3580,167,53.0,22.3,0.0075,,
1.3665,168,55.4,22.3,0.0075,,
1.3750,169,58.3,22.3,0.0075,,
1.3835,170,61.5,22.3,0.0070,,
1.3910,171,64.7,22.3,0.0070,,
1.3995,172,68.6,22.3,0.0075,,
1.4080,173,72.8,22.3,0.0075,,
1.4160,174,77.7,22.3,0.0075,,
1.4245,175,82.9,22.3,0.0075,,
1.4330,176,88.9,22.3,0.0070,,
