"SampleID","TA","Mass","Sample.Index"
"junk1",2403.53869857365,59.8984,1
"junk2",2403.8496722211,60.2014,2
"CRM",2236.01694895308,59.9261,3
"preCabralD6_Dil1rep1",2419.72304324701,59.8031,4
"preCabralD6_Dil1rep2",2397.94082051963,60.1344,5
"preCabralD6_Dil1rep3",2411.99701046431,59.7455,6
"preCabralD6_Dil2rep1",2427.55348975122,60.1155,7
"preCabralD6_Dil2rep2",2420.91317651831,59.6873,8
"preCabralD6_Dil2rep3",2421.70541825672,60.0939,9
"preCabralD6_Dil3rep1",2398.37149811644,59.7016,10
"preCabralD6_Dil3rep2",2402.79734320251,59.7997,11
"preCabralD6_Dil3rep3",2405.01641888146,60.2125,12
"preCabralD6_Dil4rep1",2426.65821330581,59.8911,13
"preCabralD6_Dil4rep2",2419.18377808951,60.1935,14
"preCabralD6_Dil4rep3",2424.43959579542,60.0999,15
"preCabralD6_Dil5rep1",2396.40586324586,59.8915,16
"preCabralD6_Dil5rep2",2394.57453589018,60.2064,17
"preCabralD6_Dil5rep3",2398.28745106608,59.7109,18
"preCabralD6_Dil6rep1",2414.85810033297,60.2163,19
"preCabralD6_Dil6rep2",2422.88149652316,59.6147,20
"preCabralD6_Dil6rep3",2431.62719601701,60.1811,21
"preCabralD6_Dil7rep1",2337.88115677418,59.847,22
"preCabralD6_Dil7rep2",2343.09164271985,60.2559,23
"preCabralD6_Dil7rep3",2344.14934402497,59.6172,24
"preCabralD6_Dil8rep1",2385.41662224695,59.6961,25
"preCabralD6_Dil8rep2",2385.32065818249,59.9974,26
"preCabralD6_Dil8rep3",2398.29473637251,59.7913,27
"preCabralD6_Dil9rep1",2393.46826923416,60.0636,28
"preCabralD6_Dil9rep2",2392.76889228321,59.7679,29
"preCabralD6_Dil9rep3",2396.84703306794,59.8775,30
