Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,JUNK1,4/15/2022 11:42:13 AM,OK,Unchecked,0,,25.0,°C,,2.282,mL,,60.162,g,,60.1624,g,,1.0,g/mL
2,JUNK2,4/15/2022 11:52:40 AM,OK,Unchecked,0,,25.0,°C,,2.256,mL,,60.036,g,,60.0365,g,,1.0,g/mL
3,JUNK3,4/15/2022 12:02:56 PM,OK,Unchecked,0,,25.0,°C,,2.274,mL,,60.377,g,,60.3767,g,,1.0,g/mL
4,C1,4/15/2022 12:13:14 PM,OK,Unchecked,0,,25.0,°C,,2.324,mL,,60.090,g,,60.0904,g,,1.0,g/mL
5,C2,4/15/2022 12:23:38 PM,OK,Unchecked,0,,25.0,°C,,2.340,mL,,60.229,g,,60.2292,g,,1.0,g/mL
6,C3,4/15/2022 12:34:04 PM,OK,Unchecked,0,,25.0,°C,,2.357,mL,,60.300,g,,60.2998,g,,1.0,g/mL
7,C4,4/15/2022 12:44:33 PM,OK,Unchecked,0,,25.0,°C,,2.318,mL,,59.894,g,,59.8935,g,,1.0,g/mL
8,C5,4/15/2022 12:54:56 PM,OK,Unchecked,0,,25.0,°C,,2.339,mL,,60.100,g,,60.1005,g,,1.0,g/mL
9,C6,4/15/2022 1:05:22 PM,OK,Unchecked,0,,25.0,°C,,2.354,mL,,59.960,g,,59.9600,g,,1.0,g/mL
10,C7,4/15/2022 1:15:49 PM,OK,Unchecked,0,,25.0,°C,,2.339,mL,,59.684,g,,59.6835,g,,1.0,g/mL
11,C8,4/15/2022 1:26:15 PM,OK,Unchecked,0,,25.0,°C,,2.326,mL,,60.104,g,,60.1043,g,,1.0,g/mL
12,C9,4/15/2022 1:36:38 PM,OK,Unchecked,0,,25.0,°C,,2.354,mL,,60.140,g,,60.1395,g,,1.0,g/mL
13,C10,4/15/2022 1:47:06 PM,OK,Unchecked,0,,25.0,°C,,2.298,mL,,59.871,g,,59.8707,g,,1.0,g/mL
14,C11,4/15/2022 1:57:27 PM,OK,Unchecked,0,,25.0,°C,,2.310,mL,,59.646,g,,59.6461,g,,1.0,g/mL
15,C12,4/15/2022 2:07:49 PM,OK,Unchecked,0,,25.0,°C,,2.342,mL,,60.289,g,,60.2890,g,,1.0,g/mL
16,C13,4/15/2022 2:18:17 PM,OK,Unchecked,0,,25.0,°C,,2.266,mL,,60.206,g,,60.2056,g,,1.0,g/mL
17,C14,4/15/2022 2:28:34 PM,OK,Unchecked,0,,25.0,°C,,2.326,mL,,59.810,g,,59.8103,g,,1.0,g/mL
18,C15,4/15/2022 2:38:57 PM,OK,Unchecked,0,,25.0,°C,,2.322,mL,,60.281,g,,60.2813,g,,1.0,g/mL
19,C16,4/15/2022 2:49:23 PM,OK,Unchecked,0,,25.0,°C,,2.294,mL,,59.728,g,,59.7275,g,,1.0,g/mL
20,C17,4/15/2022 2:59:43 PM,OK,Unchecked,0,,25.0,°C,,2.294,mL,,60.223,g,,60.2233,g,,1.0,g/mL
21,C18,4/15/2022 3:10:04 PM,OK,Unchecked,0,,25.0,°C,,2.331,mL,,60.218,g,,60.2177,g,,1.0,g/mL
22,C19,4/15/2022 3:20:30 PM,OK,Unchecked,0,,25.0,°C,,2.312,mL,,60.155,g,,60.1549,g,,1.0,g/mL
23,C20,4/15/2022 3:30:51 PM,OK,Unchecked,0,,25.0,°C,,2.288,mL,,59.975,g,,59.9748,g,,1.0,g/mL
4/15/2022 4:07:45 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
