"SampleID","TA","Mass","Sample.Index"
"junk1",2255.45563914053,60.2838,1
"junk2",2207.83654019449,60.1727,2
"junk3",2199.10524519986,59.9997,3
"t8_initial_1",2342.55126809679,59.6585,4
"t8_initial_2",2311.45212814822,59.8754,5
"t8_initial_3",2352.91855383657,60.2134,6
"t8_blank",2337.49155710304,60.2795,7
"t8_20",2335.13432031481,59.8654,8
"t8_43",2346.40964591725,60.2276,9
"t3_initial_1",2345.14522217933,59.6999,10
"t3_initial_2",2332.37895430337,60.396,11
"t3_initial_3",2338.98938935205,59.7486,12
"t3_blank",2349.87448327827,60.2573,13
"t3_49",2375.70242541018,59.6598,14
"t3_52",2367.69075632789,60.1568,15
"t3_59",2360.35189523058,60.3394,16
"t2_initial_1",2335.884153923,60.3236,17
"t2_initial_2",2334.64176510668,59.7441,18
"t2_initial_3",2306.45398285314,60.1563,19
"t2_blank",2339.30923303225,59.758,20
"t2_51",2338.13952727665,59.6449,21
"t2_60",2329.89994727148,60.3288,22
"t2_64",2347.75377221338,60.1566,23
