"SampleID","TA","Mass","Sample.Index"
"junk1",2252.6977777466,59.8824,1
"junk2",2191.9056346108,60.3531,2
"junk3",2361.77490476808,59.9316,3
"t4_initial_1",2339.24332865183,60.2847,4
"t4_initial_2",2343.17878677781,60.1003,5
"t4_initial_3",2355.82504190312,60.1143,6
"t4_blank",2321.24516931881,60.3919,7
"t4_02",2277.82269795466,59.7292,8
"t4_23",2322.67506728278,59.8205,9
"t4_69",2293.86135833436,60.3254,10
"t14_initial_1",2344.1003913708,59.8483,11
"t14_initial_2",2320.45386646815,60.118,12
"t14_initial_3",2359.38480265669,59.7295,13
"t14_blank",2362.84198282292,60.0909,14
"t14_17",2304.51849856261,60.4389,15
"t14_50",2236.85550800768,59.6175,16
"t14_63",2342.34146364178,60.1209,17
"t10_initial_1",2362.89593021683,59.8973,18
"t10_initial_2",2336.04660701926,60.2277,19
"t10_initial_3",2330.21800256019,59.765,20
"t10_blank",2353.2106051834,59.6784,21
"t10_01",2351.01089249996,59.6902,22
"t10_48",2356.69394197263,59.7677,23
"t10_65",2331.02106445989,59.9426,24
"t7_initial_1",2351.68677737292,59.7318,25
"t7_initial_2",2347.42112139267,59.9596,26
"t7_initial_3",2210.51997273544,59.9037,27
"t7_blank",2349.82998146617,60.193,28
"t7_53",2347.68148939428,59.9686,29
"t7_54",2351.02626222614,60.2825,30
"t7_58",2352.64431158842,60.3235,31
