SampleID,TA,Mass,Sample.Index,TA_evap
junk1,2261.702367,59.6708,1,2261.702367
junk2,2242.847256,60.0738,2,2241.566361
junk3,2236.7877,60.2251,3,2234.23429
CRM,2212.665931,59.9996,4,2208.879281
