SampleID,TA,Mass,Sample.Index,TA_evap
junk1,2261.541342,59.7552,1,2261.541342
junk2,2236.579179,59.873,2,2235.301864
junk3,2236.441726,60.3461,3,2233.88871
crm,2203.475317,59.9428,4,2199.704395
