Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,junk1,11/27/2019 3:53:53 PM,OK,Unchecked,0,,25.0,°C,,2.182,mL,,59.694,g,,59.6941,g,,1.0,g/mL
2,junk2,11/27/2019 4:04:10 PM,OK,Unchecked,0,,25.0,°C,,2.190,mL,,60.111,g,,60.1111,g,,1.0,g/mL
3,D_18_1_BC,11/27/2019 4:14:18 PM,OK,Unchecked,0,,25.0,°C,,2.150,mL,,59.866,g,,59.8659,g,,1.0,g/mL
4,D_18_2_BC,11/27/2019 4:24:24 PM,OK,Unchecked,0,,25.0,°C,,2.133,mL,,59.968,g,,59.9681,g,,1.0,g/mL
5,D_18_3_BC,11/27/2019 4:34:26 PM,OK,Unchecked,0,,25.0,°C,,2.107,mL,,59.917,g,,59.9166,g,,1.0,g/mL
6,D_18_4_BC,11/27/2019 4:44:24 PM,OK,Unchecked,0,,25.0,°C,,2.095,mL,,59.930,g,,59.9298,g,,1.0,g/mL
7,D_18_5_BC,11/27/2019 4:54:21 PM,OK,Unchecked,0,,25.0,°C,,2.080,mL,,60.149,g,,60.1488,g,,1.0,g/mL
8,N_18_1_BC,11/27/2019 5:04:19 PM,OK,Unchecked,0,,25.0,°C,,2.156,mL,,60.134,g,,60.1339,g,,1.0,g/mL
9,N_18_2_BC,11/27/2019 5:14:25 PM,OK,Unchecked,0,,25.0,°C,,2.116,mL,,59.990,g,,59.9896,g,,1.0,g/mL
10,N_18_3_BC,11/27/2019 5:24:28 PM,OK,Unchecked,0,,25.0,°C,,2.116,mL,,60.047,g,,60.0466,g,,1.0,g/mL
11,N_18_4_BC,11/27/2019 5:34:29 PM,OK,Unchecked,0,,25.0,°C,,2.124,mL,,60.012,g,,60.0123,g,,1.0,g/mL
12,N_18_5_BC,11/27/2019 5:44:30 PM,OK,Unchecked,0,,25.0,°C,,2.133,mL,,59.820,g,,59.8202,g,,1.0,g/mL
13,D_18_1_AI,11/27/2019 5:54:31 PM,OK,Unchecked,0,,25.0,°C,,2.171,mL,,59.825,g,,59.8248,g,,1.0,g/mL
14,D_18_2_AI,11/27/2019 6:04:36 PM,OK,Unchecked,0,,25.0,°C,,2.164,mL,,59.933,g,,59.9332,g,,1.0,g/mL
15,D_18_3_AI,11/27/2019 6:14:41 PM,OK,Unchecked,0,,25.0,°C,,2.145,mL,,59.800,g,,59.7997,g,,1.0,g/mL
16,D_18_4_AI,11/27/2019 6:24:47 PM,OK,Unchecked,0,,25.0,°C,,2.140,mL,,60.243,g,,60.2428,g,,1.0,g/mL
17,N_18_1_AI,11/27/2019 6:34:48 PM,OK,Unchecked,0,,25.0,°C,,2.151,mL,,60.022,g,,60.0224,g,,1.0,g/mL
18,N_18_2_AI,11/27/2019 6:44:54 PM,OK,Unchecked,0,,25.0,°C,,2.147,mL,,59.859,g,,59.8593,g,,1.0,g/mL
19,N_18_3_AI,11/27/2019 6:54:56 PM,OK,Unchecked,0,,25.0,°C,,2.155,mL,,59.857,g,,59.8571,g,,1.0,g/mL
20,N_18_4_AI,11/27/2019 7:05:04 PM,OK,Unchecked,0,,25.0,°C,,2.163,mL,,59.879,g,,59.8793,g,,1.0,g/mL
11/27/2019 8:12:47 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
