"SampleID","TA","Mass","Sample.Index"
"Junk",2277.15442044065,59.7791,1
"I1_L_30_0112",2844.81705576077,59.6663,2
"I2_L_30_0112",2847.66207342134,59.9233,3
"I3_L_30_0112",2843.20365632741,59.8404,4
"PABLANK1_L_30_0112",2840.19363149175,59.9797,5
"PABLANK2_L_30_0112",2844.51839753173,59.7369,6
"PA5_L_30_0112",2732.5425500167,59.8374,7
"PA6_L_30_0112",2790.96597423764,59.9892,8
"PA7_L_30_0112",2775.07410545146,59.7536,9
"PA10_L_30_0112",2739.88810986001,59.6386,10
"PA11_L_30_0112",2731.80157166106,59.7364,11
"PA13_L_30_0112",2742.42443321062,59.6554,12
"I1_L_31_0112",2788.41227028895,59.7185,13
"I2_L_31_0112",2846.72908428353,59.7187,14
"I3_L_31_0112",2849.28896662844,59.8374,15
"PABLANK1_L_31_0112",2847.45357875417,59.8842,16
"PABLANK2_L_31_0112",2844.87103730444,59.6375,17
"PA5_L_31_0112",2744.96743050155,59.6636,18
"PA6_L_31_0112",2799.94327596738,59.7469,19
"PA7_L_31_0112",2713.46935210059,59.7494,20
"PA10_L_31_0112",2734.22900653995,59.7683,21
"PA11_L_31_0112",2732.96560373216,59.8849,22
"PA13_L_31_0112",2773.79242714292,59.6612,23
"CRM",2217.44760839499,59.8199,24
"I1_L_32_0112",2841.63976789408,59.5843,25
"I2_L_32_0112",2848.06558934269,59.6273,26
"I3_L_32_0112",2847.01839843827,59.7011,27
"PABLANK1_L_32_0112",2843.4852136794,59.6658,28
"PABLANK2_L_32_0112",2842.56769274294,59.6493,29
"PA5_L_32_0112",2760.40023210314,59.6462,30
"PA6_L_32_0112",2782.44348604862,59.9036,31
"PA7_L_32_0112",2702.35877717267,59.7427,32
"PA10_L_32_0112",2733.26569002808,59.9268,33
"PA11_L_32_0112",2735.40951146117,59.718,34
"PA13_L_32_0112",2665.28164704095,59.77,35
"I1_L_35_0112",2844.34789728656,59.5901,36
"I2_L_35_0112",2840.2815141032,59.6644,37
"I3_L_35_0112",2844.40392059006,59.6491,38
"PABLANK1_L_35_0112",2845.52239063152,59.7853,39
"PABLANK2_L_35_0112",2843.1050726115,59.8344,40
"PA5_L_35_0112",2805.05249713269,59.8938,41
"PA6_L_35_0112",2826.95036453435,59.8053,42
"PA7_L_35_0112",2814.58678412626,59.7588,43
"PA10_L_35_0112",2796.28659352259,59.6997,44
"PA11_L_35_0112",2739.0244680763,59.7117,45
"PA13_L_35_0112",2812.37970057908,59.819,46
