Table of Measured Values
Task,T918
Scope 1/1, Sample 1/46 (Junk)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-73.9,15.9,NaN,,
0.0010,1,-73.8,15.9,0.0010,,
0.0025,2,-73.8,15.9,0.0015,,
0.0050,3,-74.0,15.9,0.0025,,
0.0090,4,-73.8,15.9,0.0035,,
0.0155,5,-73.9,15.9,0.0060,,
0.0235,6,-73.9,15.9,0.0075,,
0.0320,7,-73.7,15.9,0.0075,,
0.0405,8,-73.4,15.9,0.0075,,
0.0480,9,-73.1,15.9,0.0070,,
0.0565,10,-72.9,15.9,0.0075,,
0.0650,11,-72.3,15.9,0.0075,,
0.0735,12,-71.7,15.9,0.0075,,
0.0820,13,-71.1,15.9,0.0075,,
0.0905,14,-70.6,15.9,0.0085,,
0.0980,15,-69.8,15.9,0.0070,,
0.1065,16,-68.8,15.9,0.0075,,
0.1145,17,-68.0,15.9,0.0075,,
0.1230,18,-67.1,15.9,0.0075,,
0.1315,19,-66.2,15.9,0.0075,,
0.1390,20,-65.1,15.9,0.0070,,
0.1475,21,-63.9,15.9,0.0075,,
0.1560,22,-62.8,15.9,0.0075,,
0.1645,23,-61.6,15.9,0.0075,,
0.1730,24,-60.4,15.9,0.0075,,
0.1815,25,-59.0,15.9,0.0075,,
0.1890,26,-57.7,15.9,0.0070,,
0.1975,27,-56.5,15.9,0.0075,,
0.2060,28,-55.2,15.9,0.0075,,
0.2145,29,-53.8,15.9,0.0075,,
0.2225,30,-52.4,15.9,0.0075,,
0.2310,31,-51.0,15.9,0.0075,,
0.2385,32,-50.0,15.9,0.0070,,
0.2470,33,-48.7,15.9,0.0075,,
0.2555,34,-47.4,15.9,0.0075,,
0.2640,35,-46.2,15.9,0.0075,,
0.2725,36,-45.1,15.9,0.0075,,
0.2800,37,-44.2,15.9,0.0070,,
0.2885,38,-43.1,15.9,0.0075,,
0.2970,39,-42.0,15.9,0.0075,,
0.3055,40,-41.1,15.9,0.0075,,
0.3140,41,-40.2,15.9,0.0075,,
0.3220,42,-39.3,15.9,0.0075,,
0.3300,43,-38.4,15.9,0.0075,,
0.3380,44,-37.5,15.9,0.0075,,
0.3465,45,-36.8,15.9,0.0075,,
0.3550,46,-36.0,15.9,0.0075,,
0.3635,47,-35.1,15.9,0.0075,,
0.3720,48,-34.2,15.9,0.0085,,
0.3795,49,-33.5,15.9,0.0070,,
0.3880,50,-32.7,15.9,0.0075,,
0.3965,51,-31.9,15.9,0.0075,,
0.4050,52,-31.0,15.9,0.0075,,
0.4135,53,-30.3,15.9,0.0075,,
0.4215,54,-29.8,15.9,0.0080,,
0.4295,55,-29.0,15.9,0.0075,,
0.4375,56,-28.2,15.9,0.0075,,
0.4460,57,-27.5,15.9,0.0075,,
0.4545,58,-26.8,15.9,0.0075,,
0.4630,59,-26.2,15.9,0.0075,,
0.4705,60,-25.6,15.9,0.0070,,
0.4790,61,-24.8,15.9,0.0075,,
0.4875,62,-24.2,15.9,0.0075,,
0.4960,63,-23.7,15.9,0.0075,,
0.5045,64,-23.0,15.9,0.0075,,
0.5130,65,-22.3,15.9,0.0075,,
0.5205,66,-21.8,15.9,0.0070,,
0.5290,67,-21.2,15.9,0.0075,,
0.5370,68,-20.6,15.9,0.0075,,
0.5455,69,-19.9,15.9,0.0075,,
0.5540,70,-19.3,15.9,0.0075,,
0.5625,71,-18.8,15.9,0.0075,,
0.5700,72,-18.3,15.9,0.0070,,
0.5785,73,-17.6,15.9,0.0075,,
0.5870,74,-16.9,15.9,0.0075,,
0.5955,75,-16.3,15.9,0.0075,,
0.6040,76,-15.9,15.9,0.0075,,
0.6115,77,-15.3,15.9,0.0075,,
0.6200,78,-14.6,15.9,0.0075,,
0.6285,79,-14.1,15.9,0.0075,,
0.6365,80,-13.6,15.9,0.0075,,
0.6450,81,-13.0,15.9,0.0075,,
0.6535,82,-12.4,15.9,0.0075,,
0.6610,83,-11.8,15.9,0.0070,,
0.6695,84,-11.3,15.9,0.0075,,
0.6780,85,-10.8,15.9,0.0075,,
0.6865,86,-10.2,15.9,0.0075,,
0.6950,87,-9.6,15.9,0.0075,,
0.7035,88,-8.9,15.9,0.0075,,
0.7110,89,-8.6,15.9,0.0070,,
0.7195,90,-8.0,15.9,0.0075,,
0.7280,91,-7.4,15.9,0.0075,,
0.7360,92,-6.7,15.9,0.0075,,
0.7445,93,-6.2,15.9,0.0075,,
0.7530,94,-5.8,15.9,0.0085,,
0.7605,95,-5.1,15.9,0.0070,,
0.7690,96,-4.4,15.9,0.0075,,
0.7775,97,-3.7,15.9,0.0075,,
0.7860,98,-3.1,15.9,0.0075,,
0.7945,99,-2.5,15.9,0.0075,,
0.8020,100,-1.9,15.9,0.0070,,
0.8105,101,-1.1,15.9,0.0075,,
0.8190,102,-0.4,15.9,0.0075,,
0.8275,103,0.1,15.9,0.0075,,
0.8360,104,0.1,15.9,0.0075,,
0.8440,105,0.7,15.9,0.0075,,
0.8520,106,1.3,15.9,0.0075,,
0.8600,107,1.9,15.9,0.0075,,
0.8685,108,2.6,15.9,0.0075,,
0.8770,109,3.6,15.9,0.0075,,
0.8855,110,4.0,15.9,0.0075,,
0.8940,111,4.7,15.9,0.0085,,
0.9015,112,5.2,15.9,0.0070,,
0.9100,113,5.6,15.9,0.0075,,
0.9185,114,6.2,15.9,0.0075,,
0.9270,115,6.9,15.9,0.0075,,
0.9355,116,7.5,15.9,0.0075,,
0.9430,117,8.1,15.9,0.0070,,
0.9515,118,8.9,15.9,0.0075,,
0.9600,119,9.8,15.9,0.0075,,
0.9680,120,10.7,15.9,0.0075,,
0.9765,121,11.5,15.9,0.0075,,
0.9850,122,12.2,15.9,0.0075,,
0.9925,123,13.1,15.9,0.0070,,
1.0010,124,13.9,15.9,0.0075,,
1.0095,125,14.6,15.9,0.0075,,
1.0180,126,15.3,15.9,0.0075,,
1.0265,127,16.2,15.9,0.0075,,
1.0350,128,17.1,15.9,0.0085,,
1.0425,129,17.9,15.9,0.0070,,
1.0510,130,18.6,15.9,0.0075,,
1.0595,131,19.5,15.9,0.0075,,
1.0675,132,20.5,15.9,0.0075,,
1.0760,133,21.5,15.9,0.0075,,
1.0840,134,22.4,15.9,0.0080,,
1.0920,135,23.3,15.9,0.0075,,
1.1005,136,24.3,15.9,0.0075,,
1.1090,137,25.4,15.9,0.0075,,
1.1175,138,26.5,15.9,0.0075,,
1.1260,139,27.5,15.9,0.0075,,
1.1335,140,28.4,15.9,0.0070,,
1.1420,141,29.7,15.9,0.0075,,
1.1505,142,31.0,15.9,0.0075,,
1.1590,143,32.1,15.9,0.0075,,
1.1675,144,33.3,15.9,0.0075,,
1.1755,145,34.6,15.9,0.0080,,
1.1835,146,36.0,15.9,0.0075,,
