Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk,2/18/2019 11:16,OK,Unchecked,0,,25,°C,,2.748,mL,,59.794,g,,59.7938,g,,1,g/mL
2,I1_L_24_0115,2/18/2019 11:28,OK,Unchecked,0,,25,°C,,2.938,mL,,59.912,g,,59.9123,g,,1,g/mL
3,I2_L_24_0115,2/18/2019 11:39,OK,Unchecked,0,,25,°C,,2.91,mL,,59.609,g,,59.6086,g,,1,g/mL
4,I3_L_24_0115,2/18/2019 11:51,OK,Unchecked,0,,25,°C,,2.924,mL,,59.786,g,,59.7858,g,,1,g/mL
5,PABLANK3_L_24_0115,2/18/2019 12:02,OK,Unchecked,0,,25,°C,,2.918,mL,,59.808,g,,59.8076,g,,1,g/mL
6,PABLANK4_L_24_0115,2/18/2019 12:14,OK,Unchecked,0,,25,°C,,2.926,mL,,59.977,g,,59.977,g,,1,g/mL
7,PA1_L_24_015,2/18/2019 12:25,OK,Unchecked,0,,25,°C,,2.913,mL,,59.911,g,,59.9106,g,,1,g/mL
8,PA2_L_24_015,2/18/2019 12:37,OK,Unchecked,0,,25,°C,,2.927,mL,,59.817,g,,59.8174,g,,1,g/mL
9,PA3_L_24_015,2/18/2019 12:49,OK,Unchecked,0,,25,°C,,2.888,mL,,59.618,g,,59.6184,g,,1,g/mL
10,PA8_L_24_015,2/18/2019 13:00,OK,Unchecked,0,,25,°C,,2.874,mL,,59.546,g,,59.5464,g,,1,g/mL
11,PA12_L_24_015,2/18/2019 13:12,OK,Unchecked,0,,25,°C,,2.889,mL,,59.682,g,,59.6816,g,,1,g/mL
12,PA16_L_24_015,2/18/2019 13:23,OK,Unchecked,0,,25,°C,,2.91,mL,,59.956,g,,59.9557,g,,1,g/mL
13,I1_L_28_0115,2/18/2019 13:35,OK,Unchecked,0,,25,°C,,2.88,mL,,59.604,g,,59.6043,g,,1,g/mL
14,I2_L_28_0115,2/18/2019 13:46,OK,Unchecked,0,,25,°C,,2.904,mL,,59.756,g,,59.7563,g,,1,g/mL
15,I3_L_28_0115,2/18/2019 13:58,OK,Unchecked,0,,25,°C,,2.896,mL,,59.79,g,,59.7903,g,,1,g/mL
16,PABLANK3_L_28_0115,2/18/2019 14:09,OK,Unchecked,0,,25,°C,,2.896,mL,,59.655,g,,59.6548,g,,1,g/mL
17,PABLANK4_L_28_0115,2/18/2019 14:21,OK,Unchecked,0,,25,°C,,2.886,mL,,59.646,g,,59.6465,g,,1,g/mL
18,PA1_L_28_0115,2/18/2019 14:32,OK,Unchecked,0,,25,°C,,2.868,mL,,59.563,g,,59.5629,g,,1,g/mL
19,PA2_L_28_0115,2/18/2019 14:44,OK,Unchecked,0,,25,°C,,2.904,mL,,59.906,g,,59.9055,g,,1,g/mL
20,PA3_L_28_0115,2/18/2019 14:55,OK,Unchecked,0,,25,°C,,2.863,mL,,59.706,g,,59.7061,g,,1,g/mL
21,PA8_L_28_0115,2/18/2019 15:07,OK,Unchecked,0,,25,°C,,2.861,mL,,59.898,g,,59.8982,g,,1,g/mL
22,PA12_L_28_0115,2/18/2019 15:18,OK,Unchecked,0,,25,°C,,2.875,mL,,59.813,g,,59.8126,g,,1,g/mL
23,PA16_L_28_0115,2/18/2019 15:30,OK,Unchecked,0,,25,°C,,2.867,mL,,59.782,g,,59.7825,g,,1,g/mL
24,CRM,2/18/2019 15:41,OK,Unchecked,0,,25,°C,,2.67,mL,,59.958,g,,59.9578,g,,1,g/mL
25,I1_L_30_0115,2/18/2019 15:53,OK,Unchecked,0,,25,°C,,2.882,mL,,59.82,g,,59.8201,g,,1,g/mL
