"SampleID","TA","Mass","Sample.Index"
"JUNK1",2201.4846810276,59.6776,1
"JUNK2",2180.1241549677,59.9473,2
"JUNK3",2188.25375104564,60.2728,3
"T1_initial_1",2003.83027650456,60.3011,4
"T1_initial_2",1980.61656315323,59.9294,5
"T1_initial_3",2091.76576684339,59.7979,6
"T1_blank",1987.80306950492,60.2048,7
"T1_M01",2006.3772757365,60.1731,8
"T1_M02",1980.8246853364,59.7938,9
"T1_M03",1972.86086251973,60.1686,10
"T1_M04",1960.72171609747,59.8589,11
"T1_M05",1974.44733718655,60.2001,12
"T1_N100",2012.41885246956,59.9884,13
"T1_N109",2015.167615809,60.1353,14
"T1_N66",2014.0475393416,59.8804,15
"T1_N93",2026.00222596181,60.404,16
"T3_initial_1",2000.68596376592,60.148,17
"T3_initial_2",1989.88755639262,59.986,18
"T3_initial_3",2008.96021922605,59.7005,19
"T3_blank",1974.95688459724,60.2182,20
"T3_M13",1980.73685338203,60.0661,21
"T3_M15",1984.30614152319,60.4842,22
"T3_M16",1998.38345622785,60.324,23
"T3_M17",1986.30972519415,60.0882,24
"T3_M18",1981.38921460491,60.2481,25
"T3_N81",1984.94439551104,59.8129,26
"T3_N88",2006.22808608838,60.2901,27
"T3_N47",2004.74436137035,59.7652,28
"T3_N80",2001.74212935582,59.9893,29
