SampleID,TA,Mass,Sample.Index,TA_evap
junk1,2338.513677,59.6257,1,2338.513677
junk2,2255.025756,59.9191,2,2253.737906
junk3,2353.025612,60.0907,3,2350.33951
crm,2238.288371,60.0526,4,2234.457872
