Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,j4,11/12/2019 11:57:52 AM,OK,Unchecked,0,,25.0,°C,,2.217,mL,,59.668,g,,59.6676,g,,1.0,g/mL
2,j5,11/12/2019 12:08:13 PM,OK,Unchecked,0,,25.0,°C,,2.199,mL,,59.635,g,,59.6354,g,,1.0,g/mL
3,crm_2,11/12/2019 12:18:29 PM,OK,Unchecked,0,,25.0,°C,,2.183,mL,,59.602,g,,59.6018,g,,1.0,g/mL
SystemInternal11/12/2019 12:30:27 PM,,,,,,,,,,,,,,,,,,1/1,,
