Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk,8/30/2019 2:40:44 PM,OK,Unchecked,0,,25.0,°C,,2.626,mL,,59.905,g,,59.9050,g,,1.0,g/mL
2,CRM,8/30/2019 2:51:40 PM,OK,Unchecked,0,,25.0,°C,,2.592,mL,,59.970,g,,59.9705,g,,1.0,g/mL
SystemInternal8/30/2019 3:06:40 PM,,,,,,,,,,,,,,,,,,1/1,,
