"SampleID","TA","Mass","Sample.Index"
"junk1",2302.17886302172,59.8219,1
"junk2",2310.20569743031,60.072,2
"S1",2237.26339117928,59.616,3
"S2",2252.0187020395,60.5313,4
"S3",2255.92903720323,59.6726,5
"S4",2224.28042521407,59.93,6
"S5",2229.00654625762,60.2801,7
"S6",2213.22656242904,60.2044,8
"T1",2210.86936274744,60.0141,9
"T2",2216.21641638153,60.3195,10
"T3",2214.84434694137,60.1846,11
"T4",2235.49732314697,59.827,12
"T5",2219.07990784908,59.7629,13
"T6",2212.2819055265,59.6596,14
"T7",2226.47365883917,60.0561,15
"T8",2232.0082708309,59.7977,16
"T9",2231.10321479972,59.8273,17
"T10",2205.71260423765,59.9176,18
"T11",2216.7955096627,60.3198,19
"T12",2201.50367683514,59.8066,20
"T13",2110.73740772051,60.0768,21
"T14",2228.45683984156,59.8361,22
"T15",2262.94169441473,59.8949,23
"T16",2232.14369499719,59.6427,24
"T17",2251.37908058327,60.0813,25
"T18",2240.75241488236,60.0342,26
"T19",2224.92736276735,59.8362,27
"T20",2244.86485421078,59.9166,28
"T21",2228.58320499914,59.9281,29
"T22",2235.52811835014,60.1119,30
"T23",2221.60920980336,59.8264,31
"T24",2229.8673854569,59.7798,32
