Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk,2/8/2019 9:45:37 AM,OK,Unchecked,0,,25.0,°C,,2.712,mL,,59.685,g,,59.6850,g,,1.0,g/mL
2,PA6_L_20_0112,2/8/2019 9:56:53 AM,Not OK,Unchecked,0,,25.0,°C,,NaN,mL,,14.239,g,,14.2389,g,,1.0,g/mL
3,PA11_L_20_0112,2/8/2019 10:10:33 AM,Not OK,Unchecked,0,,25.0,°C,,NaN,mL,,19.109,g,,19.1086,g,,1.0,g/mL
4,I1_L_24_0112,2/8/2019 10:24:13 AM,OK,Unchecked,0,,25.0,°C,,3.004,mL,,59.703,g,,59.7034,g,,1.0,g/mL
5,I2_L_24_0112,2/8/2019 10:35:57 AM,OK,Unchecked,0,,25.0,°C,,3.030,mL,,59.707,g,,59.7074,g,,1.0,g/mL
6,I3_L_24_0112,2/8/2019 10:47:45 AM,OK,Unchecked,0,,25.0,°C,,3.030,mL,,59.727,g,,59.7266,g,,1.0,g/mL
7,PABLANK1_L_24_0112,2/8/2019 10:59:32 AM,OK,Unchecked,0,,25.0,°C,,3.023,mL,,59.692,g,,59.6923,g,,1.0,g/mL
8,PABLANK2_L_24_0112,2/8/2019 11:11:22 AM,OK,Unchecked,0,,25.0,°C,,3.032,mL,,59.925,g,,59.9253,g,,1.0,g/mL
9,PA5_L_24_0112,2/8/2019 11:23:10 AM,OK,Unchecked,0,,25.0,°C,,2.974,mL,,59.786,g,,59.7855,g,,1.0,g/mL
10,PA6_L_24_0112,2/8/2019 11:34:51 AM,OK,Unchecked,0,,25.0,°C,,2.984,mL,,59.715,g,,59.7153,g,,1.0,g/mL
11,PA7_L_24_0112,2/8/2019 11:46:32 AM,OK,Unchecked,0,,25.0,°C,,2.972,mL,,59.669,g,,59.6690,g,,1.0,g/mL
12,PA10_L_24_0112,2/8/2019 11:58:14 AM,OK,Unchecked,0,,25.0,°C,,2.960,mL,,59.631,g,,59.6313,g,,1.0,g/mL
13,PA11_L_24_0112,2/8/2019 12:09:51 PM,OK,Unchecked,0,,25.0,°C,,2.970,mL,,59.972,g,,59.9722,g,,1.0,g/mL
14,PA13_L_24_0112,2/8/2019 12:21:31 PM,OK,Unchecked,0,,25.0,°C,,2.940,mL,,59.716,g,,59.7161,g,,1.0,g/mL
15,I1_L_28_0112,2/8/2019 12:33:10 PM,OK,Unchecked,0,,25.0,°C,,3.004,mL,,59.680,g,,59.6797,g,,1.0,g/mL
16,I2_L_28_0112,2/8/2019 12:44:53 PM,OK,Unchecked,0,,25.0,°C,,2.993,mL,,59.610,g,,59.6097,g,,1.0,g/mL
17,I3_L_28_0112,2/8/2019 12:56:38 PM,OK,Unchecked,0,,25.0,°C,,3.002,mL,,59.696,g,,59.6960,g,,1.0,g/mL
18,PABLANK1_L_28_0112,2/8/2019 1:08:22 PM,OK,Unchecked,0,,25.0,°C,,2.999,mL,,59.751,g,,59.7506,g,,1.0,g/mL
19,PABLANK2_L_28_0112,2/8/2019 1:20:05 PM,OK,Unchecked,0,,25.0,°C,,2.994,mL,,59.838,g,,59.8376,g,,1.0,g/mL
20,PA5_L_28_0112,2/8/2019 1:31:49 PM,OK,Unchecked,0,,25.0,°C,,2.930,mL,,59.611,g,,59.6108,g,,1.0,g/mL
21,PA6_L_28_0112,2/8/2019 1:43:26 PM,OK,Unchecked,0,,25.0,°C,,2.972,mL,,59.780,g,,59.7795,g,,1.0,g/mL
22,PA7_L_28_0112,2/8/2019 1:55:06 PM,OK,Unchecked,0,,25.0,°C,,2.966,mL,,59.810,g,,59.8096,g,,1.0,g/mL
23,PA10_L_28_0112,2/8/2019 2:06:44 PM,OK,Unchecked,0,,25.0,°C,,2.946,mL,,59.717,g,,59.7171,g,,1.0,g/mL
24,PA11_L_28_0112,2/8/2019 2:18:23 PM,OK,Unchecked,0,,25.0,°C,,2.932,mL,,59.601,g,,59.6014,g,,1.0,g/mL
25,PA13_L_28_0112,2/8/2019 2:29:58 PM,OK,Unchecked,0,,25.0,°C,,2.932,mL,,59.645,g,,59.6448,g,,1.0,g/mL
SystemInternal2/8/2019 2:43:58 PM,,,,,,,,,,,,,,,,,,1/1,,
