"SampleID","TA","Mass","Sample.Index"
"junk1",2310.93176748035,60.2091,1
"junk2",2301.26149247,60.3214,2
"junk3",2298.61223711,60.2042,3
"20251105_sb_p29_t1",2026.44931299501,60.0545,4
"20251105_sb_p28_t1",2242.26985641533,60.2056,5
"20251105_sb_p26_t1",2241.74770950952,60.0765,6
"20251105_sb_p25_t1",1977.02209786971,60.1439,7
"20251105_sb_p24_t1",2303.4538663629,60.0697,8
"20251105_sb_p23_t1",2044.20355793721,60.0522,9
"20251105_sb_p22_t1",1892.46530939546,60.1011,10
"20251105_sb_p32_t1",2194.45284628505,60.0497,11
"20251105_sb_p29_t2",2081.88894875682,60.223,12
"20251105_sb_p28_t2",2284.4284969839,60.1132,13
"20251105_sb_p26_t2",2284.51348095423,60.1809,14
"20251105_sb_p25_t2",2027.69092790557,60.066,15
"20251105_sb_p24_t2",2350.73240925413,60.1754,16
"20251105_sb_p23_t2",2084.2655356656,60.1254,17
"20251105_sb_p22_t2",1946.29318863728,60.221,18
"20251105_sb_p32_t2",2234.96251492598,60.3944,19
"20251105_sb_p29_t3",2126.12019135602,60.0009,20
"20251105_sb_p28_t3",2325.19859945905,60.2158,21
"20251105_sb_p26_t3",2333.92834550949,60.0332,22
"20251105_sb_p25_t3",2086.8787878402,60.0206,23
"20251105_sb_p24_t3",2395.49573287954,60.2157,24
"20251105_sb_p23_t3",2123.823859663,60.1943,25
"20251105_sb_p22_t3",2005.7272630462,60.1062,26
"20251105_sb_p32_t3",2268.16014854795,60.0939,27
