"SampleID","TA","Mass","Sample.Index"
"junk1",2325.43398481825,60.0066,1
"junk2",2295.35154811657,60.1549,2
"crm",2203.08458263043,60.0926,3
"20251105_sb_p21_t1",2094.42584619658,60.2597,4
"20251105_sb_p31_t1",2460.20790272206,60.2164,5
"20251105_sb_p20_t1",2221.99133311717,60.0742,6
"20251105_sb_p19_t1",2136.9349706781,60.3022,7
"20251105_sb_p18_t1",2195.42975010269,60.1649,8
"20251105_sb_p17_t1",1093.24431391209,60.0244,9
"20251105_sb_p16_t1",2380.01911696892,60.1066,10
"20251105_sb_ocn_t1",2288.75583879912,60.2133,11
"20251105_sb_p21_t2",2127.4801952852,60.1452,12
"20251105_sb_p31_t2",2485.31296941778,60.2076,13
"20251105_sb_p20_t2",2259.45431620865,60.2093,14
"20251105_sb_p19_t2",2209.30160901119,60.1583,15
"20251105_sb_p18_t2",2236.56091016009,60.1105,16
"20251105_sb_p17_t2",1234.59691401777,60.1889,17
"20251105_sb_p16_t2",2447.00136402201,60.0657,18
"20251105_sb_ocn_t2",2294.89677098824,60.1559,19
"20251105_sb_p21_t3",2165.11955782399,60.2024,20
"20251105_sb_p31_t3",2517.70606130751,60.2025,21
"20251105_sb_p20_t3",2278.16994134579,60.2737,22
"20251105_sb_p19_t3",2287.99677794117,60.193,23
"20251105_sb_p18_t3",2276.48998339014,60.1634,24
"20251105_sb_p17_t3",1375.2959102135,60.1349,25
"20251105_sb_p16_t3",2509.43842521604,60.0181,26
"20251105_sb_ocn_t3",2308.63424113791,60.1696,27
