SampleID,TA,Mass,Sample.Index,TA_evap
junk1,2185.375728,60.0757,1,2185.375728
junk2,2168.622432,59.8907,2,2167.383927
junk3,2169.786146,59.9015,3,2167.309221
junk4,2245.672073,60.1102,4,2241.828937
junk5,2267.706593,60.1295,5,2262.535084
junk6,2258.943767,59.8731,6,2252.508029
crm,2217.713193,60.1134,7,2210.135585
