Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,junk1,10/6/2019 5:14:50 PM,OK,Unchecked,0,,25.0,°C,,2.262,mL,,60.390,g,,60.3904,g,,1.0,g/mL
2,junk2,10/6/2019 5:25:15 PM,OK,Unchecked,0,,25.0,°C,,2.226,mL,,59.836,g,,59.8363,g,,1.0,g/mL
3,junk3,10/6/2019 5:35:27 PM,OK,Unchecked,0,,25.0,°C,,2.229,mL,,59.805,g,,59.8054,g,,1.0,g/mL
4,junk4,10/6/2019 5:45:39 PM,OK,Unchecked,0,,25.0,°C,,2.224,mL,,59.866,g,,59.8656,g,,1.0,g/mL
5,junk5,10/6/2019 5:55:51 PM,OK,Unchecked,0,,25.0,°C,,2.230,mL,,59.924,g,,59.9235,g,,1.0,g/mL
6,junk6,10/6/2019 6:06:04 PM,OK,Unchecked,0,,25.0,°C,,2.242,mL,,60.399,g,,60.3987,g,,1.0,g/mL
7,HI_260,10/6/2019 6:16:17 PM,OK,Unchecked,0,,25.0,°C,,2.238,mL,,59.880,g,,59.8799,g,,1.0,g/mL
8,HI_261,10/6/2019 6:26:30 PM,OK,Unchecked,0,,25.0,°C,,2.284,mL,,60.014,g,,60.0141,g,,1.0,g/mL
9,HI_262,10/6/2019 6:36:48 PM,OK,Unchecked,0,,25.0,°C,,2.309,mL,,59.946,g,,59.9464,g,,1.0,g/mL
10,HI_263,10/6/2019 6:47:11 PM,OK,Unchecked,0,,25.0,°C,,2.924,mL,,60.086,g,,60.0861,g,,1.0,g/mL
11,HI_264,10/6/2019 6:58:48 PM,OK,Unchecked,0,,25.0,°C,,2.274,mL,,60.143,g,,60.1432,g,,1.0,g/mL
12,HI_265,10/6/2019 7:09:07 PM,OK,Unchecked,0,,25.0,°C,,2.290,mL,,60.030,g,,60.0299,g,,1.0,g/mL
13,HI_266,10/6/2019 7:19:28 PM,OK,Unchecked,0,,25.0,°C,reweighed,2.146,mL,,60.024,g,,60.0235,g,,1.0,g/mL
14,HI_267,10/6/2019 7:29:30 PM,OK,Unchecked,0,,25.0,°C,,1.932,mL,,60.108,g,,60.1082,g,,1.0,g/mL
15,HI_268,10/6/2019 7:39:06 PM,OK,Unchecked,0,,25.0,°C,,2.242,mL,,60.064,g,,60.0636,g,,1.0,g/mL
16,HI_269,10/6/2019 7:49:21 PM,OK,Unchecked,0,,25.0,°C,,2.268,mL,,60.248,g,,60.2484,g,,1.0,g/mL
SystemInternal10/6/2019 8:02:20 PM,,,,,,,,,,,,,,,,,,1/1,,
