"SampleID","TA","Mass","Sample.Index"
"JUNK1",2355.36920858646,60.079,1
"JUNK2",2339.32371902296,60.1896,2
"TANK1",2657.30253901468,60.2802,3
"TANK2",2650.94135467192,60.1714,4
"TANK3",2641.69102635505,60.3716,5
"TANK4",2644.32259667876,59.947,6
"TANK5",2642.01702844243,60.2337,7
"TANK6",2637.78815752291,59.7498,8
"TANK7",2640.90033801778,59.8106,9
"TANK8",2649.12678812447,59.6095,10
"TANK9",2649.31436371431,60.0568,11
"TANK10",2652.13888759845,59.9723,12
"TANK11",2644.70712171618,60.0264,13
"TANK12",2652.78133641708,59.9269,14
"TANK13",2644.64005461685,60.0644,15
"TANK14",2657.64102013642,60.2151,16
"TANK15",2653.00669019938,60.3568,17
"TANK17",2647.37670734377,59.6878,18
"TANK18",2649.7008821733,59.7554,19
"TANK19",2646.05184777186,60.0113,20
"CRM",2238.10440354295,59.7107,21
