"SampleID","TA","Mass","Sample.Index"
"JUNK1",2348.13253514156,59.9085,1
"JUNK2",2327.75706757319,60.2021,2
"JUNK3",2330.65298201654,59.6939,3
"CRM",2240.31954251255,60.2389,4
