"SampleID","TA","Mass","Sample.Index"
"junk1",2280.34941112994,60.2794,1
"junk2",2273.44467209061,60.2579,2
"20260627_kb_p8_t1",2608.55459509219,60.1583,3
"20260627_kb_p9_t1",2495.84847436738,60.2324,4
"20260627_kb_p10_t1",2443.61158667678,60.3925,5
"20260627_kb_p11_t1",2436.64362803493,60.251,6
"20260627_kb_p12_t1",2619.04274044722,60.2402,7
"20260627_kb_p13_t1",2599.64409652204,60.1727,8
"20260627_kb_p14_t1",2510.18045130627,60.2199,9
"20260627_kb_p15_t1",2895.24745970858,60.4791,10
"20260627_kb_p8_t2",2790.55544213731,60.2538,11
"20260627_kb_p9_t2",2648.81248510635,60.3594,12
"20260627_kb_p10_t2",2527.7468877779,60.0061,13
"20260627_kb_p11_t2",2589.85653340691,60.263,14
"20260627_kb_p12_t2",2896.0233473553,60.2863,15
"20260627_kb_p13_t2",2681.3291398012,60.25,16
"20260627_kb_p14_t2",2596.22876808652,60.111,17
"20260627_kb_p15_t2",2987.4161862844,60.2502,18
"20260627_kb_p8_t3",2939.75051136911,60.1792,19
"20260627_kb_p9_t3",2798.38565184116,60.0479,20
"20260627_kb_p10_t3",2630.47478081014,60.1756,21
"20260627_kb_p11_t3",2730.20514148815,60.1291,22
"20260627_kb_p12_t3",3135.33027964048,60.048,23
"20260627_kb_p13_t3",2767.12972963534,60.0863,24
"20260627_kb_p14_t3",2734.68075201005,60.3484,25
"20260627_kb_p15_t3",3086.88963139927,60.1099,26
