"SampleID","TA","Mass","Sample.Index"
"junk1",2273.50873777089,60.4249,1
"junk2",2265.41923915079,60.0434,2
"20260627_kb_p1_t1",3744.23014634982,60.1368,3
"20260627_kb_p2_t1",3030.30785936984,60.0218,4
"20260627_kb_p3_t1",3017.71566256764,60.4797,5
"20260627_kb_p4_t1",2582.38227237049,60.0154,6
"20260627_kb_p5_t1",2585.07697295173,60.2621,7
"20260627_kb_p6_t1",2960.03025800142,60.2611,8
"20260627_kb_p7_t1",2725.06465577551,60.4934,9
"20260627_kb_ocn_t1",2283.45248197533,60.4983,10
"20260627_kb_p1_t2",3908.71574465065,60.2803,11
"20260627_kb_p2_t2",3146.04274532036,60.4332,12
"20260627_kb_p3_t2",3101.25011302473,60.0617,13
"20260627_kb_p4_t2",2687.84069088494,60.3088,14
"20260627_kb_p5_t2",2696.01441087509,60.0006,15
"20260627_kb_p6_t2",3050.52551156923,60.0595,16
"20260627_kb_p7_t2",2846.70554495035,60.4929,17
"20260627_kb_ocn_t2",2297.46601785864,60.4889,18
"20260627_kb_p1_t3",4073.63876385244,60.4306,19
"20260627_kb_p2_t3",3246.10186764592,60.3068,20
"20260627_kb_p3_t3",3178.50394752164,60.0814,21
"20260627_kb_p4_t3",2795.61135290879,60.3918,22
"20260627_kb_p5_t3",2793.18622755639,60.2693,23
"20260627_kb_p6_t3",3152.3729319,60.2009,24
"20260627_kb_p7_t3",2949.41203690209,60.0912,25
"20260627_kb_ocn_t3",2302.2171403079,60.0761,26
