"SampleID","TA","Mass","Sample.Index"
"JUNK1",2567.6738721443,60.3467,1
"JUNK2",2542.42965153843,59.8076,2
"TANK1",2542.27894212264,60.1808,3
"TANK2",2546.16810503931,59.9873,4
"TANK3",2546.22987398817,60.2269,5
"TANK4",2546.21576568082,60.2,6
"TANK5",2532.80225353246,60.3954,7
"TANK6",2542.58056939844,59.678,8
"TANK7",2536.45271353077,60.03,9
"TANK8",2542.44228257099,60.367,10
"TANK9",2653.97870073016,59.8003,11
"TANK10",2549.67200846852,59.865,12
"TANK11",2539.79503797867,60.2508,13
"TANK12",2541.12308472463,59.7392,14
"TANK13",2553.34699547464,59.8885,15
"TANK14",2542.99426813244,60.1856,16
"TANK15",2547.72715913628,59.9362,17
"TANK17",2551.94509946947,60.178,18
"TANK18",2541.58075832147,60.115,19
"TANK19",2546.18287028593,59.9026,20
