Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,JUNK1,4/15/2024 11:45:54 AM,OK,Unchecked,0,,25.0,°C,,2.529,mL,,60.347,g,,60.3467,g,,1.0,g/mL
2,JUNK2,4/15/2024 11:56:52 AM,OK,Unchecked,0,,25.0,°C,,2.475,mL,,59.808,g,,59.8076,g,,1.0,g/mL
3,TANK1,4/15/2024 12:07:37 PM,OK,Unchecked,0,,25.0,°C,,2.476,mL,,60.181,g,,60.1808,g,,1.0,g/mL
4,TANK2,4/15/2024 12:18:22 PM,OK,Unchecked,0,,25.0,°C,,2.471,mL,,59.987,g,,59.9873,g,,1.0,g/mL
5,TANK3,4/15/2024 12:29:03 PM,OK,Unchecked,0,,25.0,°C,,2.484,mL,,60.227,g,,60.2269,g,,1.0,g/mL
6,TANK4,4/15/2024 12:39:47 PM,OK,Unchecked,0,,25.0,°C,,2.484,mL,,60.200,g,,60.2000,g,,1.0,g/mL
7,TANK5,4/15/2024 12:50:30 PM,OK,Unchecked,0,,25.0,°C,,2.492,mL,,60.395,g,,60.3954,g,,1.0,g/mL
8,TANK6,4/15/2024 1:01:18 PM,OK,Unchecked,0,,25.0,°C,,2.477,mL,,59.678,g,,59.6780,g,,1.0,g/mL
9,TANK7,4/15/2024 1:12:06 PM,OK,Unchecked,0,,25.0,°C,,2.481,mL,,60.030,g,,60.0300,g,,1.0,g/mL
10,TANK8,4/15/2024 1:22:53 PM,OK,Unchecked,0,,25.0,°C,,2.500,mL,,60.367,g,,60.3670,g,,1.0,g/mL
11,TANK9,4/15/2024 1:33:39 PM,OK,Unchecked,0,,25.0,°C,,2.521,mL,,59.800,g,,59.8003,g,,1.0,g/mL
12,TANK10,4/15/2024 1:44:45 PM,OK,Unchecked,0,,25.0,°C,,2.468,mL,,59.865,g,,59.8650,g,,1.0,g/mL
13,TANK11,4/15/2024 1:55:28 PM,OK,Unchecked,0,,25.0,°C,,2.478,mL,,60.251,g,,60.2508,g,,1.0,g/mL
14,TANK12,4/15/2024 2:06:13 PM,OK,Unchecked,0,,25.0,°C,,2.454,mL,,59.739,g,,59.7392,g,,1.0,g/mL
15,TANK13,4/15/2024 2:16:54 PM,OK,Unchecked,0,,25.0,°C,,2.454,mL,,59.888,g,,59.8885,g,,1.0,g/mL
16,TANK14,4/15/2024 2:27:42 PM,OK,Unchecked,0,,25.0,°C,,2.476,mL,,60.186,g,,60.1856,g,,1.0,g/mL
17,TANK15,4/15/2024 2:38:25 PM,OK,Unchecked,0,,25.0,°C,,2.460,mL,,59.936,g,,59.9362,g,,1.0,g/mL
18,TANK17,4/15/2024 2:49:08 PM,OK,Unchecked,0,,25.0,°C,,2.458,mL,,60.178,g,,60.1780,g,,1.0,g/mL
19,TANK18,4/15/2024 2:59:50 PM,OK,Unchecked,0,,25.0,°C,,2.459,mL,,60.115,g,,60.1150,g,,1.0,g/mL
20,TANK19,4/15/2024 3:10:32 PM,OK,Unchecked,0,,25.0,°C,,2.450,mL,,59.903,g,,59.9026,g,,1.0,g/mL
4/15/2024 4:04:47 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
