SampleID,TA,Mass,Sample.Index,TA_evap
junk1,2241.251985,59.9493,1,2241.251985
junk2,2235.250992,59.7584,2,2233.974435
junk3,2241.51427,59.9166,3,2238.955464
junk4,2232.304405,60.1429,4,2228.484146
crm,2218.30525,59.951,5,2213.246401
