SampleID,TA,Mass,Sample.Index,TA_evap
junk1,2215.20742,59.717,1,2215.20742
junk2,2189.268464,60.4116,2,2188.018168
junk3,2187.868941,60.0721,3,2185.371374
crm,2168.250261,60.2085,4,2164.539621
