"SampleID","TA","Mass","Sample.Index","TA_evap"
"junk1",2156.79237543728,59.7604,1,2156.79237543728
"junk2",2132.93645262877,60.094,2,2131.71832786999
"junk3",2134.88636693696,59.8955,3,2132.44928204319
"crm",2219.10976418339,60.2996,4,2215.31208632113
