"SampleID","TA","Mass","Sample.Index"
"Junk1",2428.05564816437,60.1584,1
"Junk2",2395.81917452261,59.7895,2
"Junk3",2391.83599264559,59.8961,3
"CRM",2201.07013531344,60.2818,4
