Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample index in scope,Sample ID1,Sample start time,Overall state,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],Density [g/m L],Unit of Density [g/m L],
1,junk1,9/21/2026 10:04:35 AM,OK,Unchecked,0,,25.0,°C,,2.456,mL,,59.724,g,,59.7242,g,1.0,g/mL,
2,junk2,9/21/2026 10:15:40 AM,OK,Unchecked,0,,25.0,°C,,2.464,mL,,60.016,g,,60.0157,g,1.0,g/mL,
3,S1,9/21/2026 10:26:32 AM,OK,Unchecked,0,,25.0,°C,,2.455,mL,,60.275,g,,60.2752,g,1.0,g/mL,
4,S2,9/21/2026 10:37:14 AM,OK,Unchecked,0,,25.0,°C,,2.446,mL,,59.762,g,,59.7617,g,1.0,g/mL,
5,S3,9/21/2026 10:47:58 AM,OK,Unchecked,0,,25.0,°C,,2.476,mL,,60.420,g,,60.4197,g,1.0,g/mL,
6,S4,9/21/2026 10:58:44 AM,OK,Unchecked,0,,25.0,°C,,2.460,mL,,60.285,g,,60.2848,g,1.0,g/mL,
7,S5,9/21/2026 11:09:33 AM,OK,Unchecked,0,,25.0,°C,,2.441,mL,,60.043,g,,60.0428,g,1.0,g/mL,
8,S6,9/21/2026 11:20:17 AM,OK,Unchecked,0,,25.0,°C,,2.434,mL,,60.009,g,,60.0088,g,1.0,g/mL,
9,T1,9/21/2026 11:31:02 AM,OK,Unchecked,0,,25.0,°C,,2.413,mL,,59.849,g,,59.8486,g,1.0,g/mL,
10,T2,9/21/2026 11:41:43 AM,OK,Unchecked,0,,25.0,°C,,2.431,mL,,60.398,g,,60.3977,g,1.0,g/mL,
11,T3,9/21/2026 11:52:30 AM,OK,Unchecked,0,,25.0,°C,,2.436,mL,,60.247,g,,60.2467,g,1.0,g/mL,
12,T4,9/21/2026 12:03:16 PM,OK,Unchecked,0,,25.0,°C,,2.422,mL,,59.900,g,,59.8997,g,1.0,g/mL,
13,T5,9/21/2026 12:13:56 PM,OK,Unchecked,0,,25.0,°C,,2.408,mL,,59.579,g,,59.5791,g,1.0,g/mL,
14,T6,9/21/2026 12:24:28 PM,OK,Unchecked,0,,25.0,°C,,2.396,mL,,59.639,g,,59.6392,g,1.0,g/mL,
15,T7,9/21/2026 12:35:07 PM,OK,Unchecked,0,,25.0,°C,,2.425,mL,,60.023,g,,60.0228,g,1.0,g/mL,
16,T8,9/21/2026 12:45:50 PM,OK,Unchecked,0,,25.0,°C,,2.435,mL,,60.242,g,,60.2425,g,1.0,g/mL,
17,T9,9/21/2026 12:56:33 PM,OK,Unchecked,0,,25.0,°C,,2.422,mL,,60.116,g,,60.1165,g,1.0,g/mL,
18,T10,9/21/2026 1:07:11 PM,OK,Unchecked,0,,25.0,°C,,2.434,mL,,60.469,g,,60.4691,g,1.0,g/mL,
19,T11,9/21/2026 1:17:53 PM,OK,Unchecked,0,,25.0,°C,,2.434,mL,,60.252,g,,60.2517,g,1.0,g/mL,
20,T12,9/21/2026 1:28:38 PM,OK,Unchecked,0,,25.0,°C,,2.418,mL,,59.939,g,,59.9392,g,1.0,g/mL,
21,T13,9/21/2026 1:39:18 PM,OK,Unchecked,0,,25.0,°C,,2.422,mL,,60.047,g,,60.0466,g,1.0,g/mL,
22,T14,9/21/2026 1:49:53 PM,OK,Unchecked,0,,25.0,°C,,2.428,mL,,60.163,g,,60.1628,g,1.0,g/mL,
23,T15,9/21/2026 2:00:36 PM,OK,Unchecked,0,,25.0,°C,,2.436,mL,,60.030,g,,60.0305,g,1.0,g/mL,
24,T16,9/21/2026 2:11:11 PM,OK,Unchecked,0,,25.0,°C,,2.430,mL,,60.333,g,,60.3331,g,1.0,g/mL,
25,T17,9/21/2026 2:21:51 PM,OK,Unchecked,0,,25.0,°C,,2.428,mL,,59.870,g,,59.8701,g,1.0,g/mL,
26,T18,9/21/2026 2:32:29 PM,OK,Unchecked,0,,25.0,°C,,2.425,mL,,60.100,g,,60.0996,g,1.0,g/mL,
27,T19,9/21/2026 2:43:12 PM,OK,Unchecked,0,,25.0,°C,,2.432,mL,,60.122,g,,60.1221,g,1.0,g/mL,
28,T20,9/21/2026 2:53:51 PM,OK,Unchecked,0,,25.0,°C,,2.393,mL,,59.564,g,,59.5644,g,1.0,g/mL,
29,T21,9/21/2026 3:04:42 PM,OK,Unchecked,0,,25.0,°C,,2.401,mL,,59.668,g,,59.6683,g,1.0,g/mL,
30,T22,9/21/2026 3:15:40 PM,OK,Unchecked,0,,25.0,°C,,2.442,mL,,60.415,g,,60.4153,g,1.0,g/mL,
31,T23,9/21/2026 3:26:43 PM,OK,Unchecked,0,,25.0,°C,,2.429,mL,,60.347,g,,60.3473,g,1.0,g/mL,
32,T24,9/21/2026 3:37:31 PM,OK,Unchecked,0,,25.0,°C,,2.412,mL,,60.026,g,,60.0260,g,1.0,g/mL,
SystemInternal9/21/2026 5:19:05 PM,,,,,,,,,,,,,,,,,,,,1/1
