"SampleID","TA","Mass","Sample.Index"
"junk1",2283.1810312784,59.7242,1
"junk2",2263.08935091916,60.0157,2
"S1",2187.65592325951,60.2752,3
"S2",2190.35533388335,59.7617,4
"S3",2180.1680851547,60.4197,5
"S4",2191.34992576239,60.2848,6
"S5",2175.60600682789,60.0428,7
"S6",2179.591244922,60.0088,8
"T1",2151.34657772357,59.8486,9
"T2",2158.1610828525,60.3977,10
"T3",2166.17013436081,60.2467,11
"T4",2166.78113087983,59.8997,12
"T5",2159.21739468359,59.5791,13
"T6",2143.96205426931,59.6392,14
"T7",2167.57829282206,60.0228,15
"T8",2171.155986014,60.2425,16
"T9",2157.01095101795,60.1165,17
"T10",2155.67619120442,60.4691,18
"T11",2169.13313551199,60.2517,19
"T12",2166.88822141439,59.9392,20
"T13",2146.15451484505,60.0466,21
"T14",2159.41293406292,60.1628,22
"T15",2178.57282278642,60.0305,23
"T16",2156.70440150746,60.3331,24
"T17",2183.54888335999,59.8701,25
"T18",2149.85052824585,60.0996,26
"T19",2169.19598274417,60.1221,27
"T20",2156.0261461677,59.5644,28
"T21",2155.51994963025,59.6683,29
"T22",2164.94864942687,60.4153,30
"T23",2159.04112297001,60.3473,31
"T24",2151.17518247754,60.026,32
