"SampleID","TA","Mass","Sample.Index"
"junk",2323.86610086414,60.1759,1
"S1",2208.31180623837,59.987,2
"S2",2202.18764706415,60.0485,3
"S3",2213.11211343247,60.2167,4
"S4",2210.75195475754,60.1077,5
"S5",2203.06462587322,59.7354,6
"S6",2191.47613309643,59.9274,7
"T1",2170.68731772984,60.0213,8
"T2",2171.76791505008,60.3298,9
"T3",2165.50802122536,59.895,10
"T4",2186.33975762062,60.1035,11
"T5",2168.69569166544,59.9134,12
"T6",2156.9474555183,59.785,13
"T7",2175.04297417547,60.2004,14
"T8",2170.21200998571,60.0153,15
"T9",2164.30515323541,59.9538,16
"T10",2169.54673502334,60.3491,17
"T11",2177.85425034872,60.1161,18
"T12",2178.34879972223,60.172,19
"T13",2159.79847749455,60.2502,20
"T14",2165.56732080984,59.858,21
"T15",2180.8772862927,60.3403,22
"T16",2161.89422969095,60.2982,23
"T17",2186.33502782601,59.8802,24
"T18",2163.84960658174,60.1148,25
"T19",2175.49521463675,59.9473,26
"T20",2167.3073166765,59.8364,27
"T21",2168.20514774127,59.9899,28
"T22",2175.40141443341,60.1193,29
"T23",2168.62600007481,60.1615,30
"T24",2171.00584905602,60.3847,31
