Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,junk1,12/20/2019 9:39:53 AM,OK,Unchecked,0,,25.0,°C,,2.174,mL,,59.835,g,,59.8348,g,,1.0,g/mL
2,junk2,12/20/2019 9:50:13 AM,OK,Unchecked,0,,25.0,°C,,2.167,mL,,60.253,g,,60.2534,g,,1.0,g/mL
3,junk3,12/20/2019 10:00:17 AM,OK,Unchecked,0,,25.0,°C,,2.166,mL,,60.003,g,,60.0032,g,,1.0,g/mL
4,crm,12/20/2019 10:10:28 AM,OK,Unchecked,0,,25.0,°C,,2.141,mL,,60.028,g,,60.0275,g,,1.0,g/mL
12/20/2019 10:25:23 AMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
