Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,junk,12/20/2019 3:40:59 PM,OK,Unchecked,0,,25.0,°C,,2.198,mL,,59.682,g,,59.6823,g,,1.0,g/mL
2,D_22_3_BC,12/20/2019 3:51:19 PM,OK,Unchecked,0,,25.0,°C,,2.074,mL,,59.779,g,,59.7787,g,,1.0,g/mL
3,N_22_4_AI,12/20/2019 4:01:17 PM,OK,Unchecked,0,,25.0,°C,,2.211,mL,,60.008,g,,60.0083,g,,1.0,g/mL
4,N_17_2_BC,12/20/2019 4:11:28 PM,OK,Unchecked,0,,25.0,°C,,2.098,mL,,60.061,g,,60.0614,g,,1.0,g/mL
5,N_17_4_AI,12/20/2019 4:21:27 PM,OK,Unchecked,0,,25.0,°C,,2.139,mL,,59.842,g,,59.8420,g,,1.0,g/mL
6,N_17_3_AI,12/20/2019 4:31:30 PM,OK,Unchecked,0,,25.0,°C,,2.130,mL,,60.130,g,,60.1305,g,,1.0,g/mL
7,N_17_2_AI,12/20/2019 4:41:34 PM,OK,Unchecked,0,,25.0,°C,,2.160,mL,,60.031,g,,60.0313,g,,1.0,g/mL
8,N_9_2_AI,12/20/2019 4:51:38 PM,OK,Unchecked,0,,25.0,°C,,2.066,mL,,60.040,g,,60.0399,g,,1.0,g/mL
9,N_25_5_BC,12/20/2019 5:01:33 PM,OK,Unchecked,0,,25.0,°C,,2.207,mL,,60.178,g,,60.1783,g,,1.0,g/mL
10,D_15_5_BC,12/20/2019 5:11:46 PM,OK,Unchecked,0,,25.0,°C,,1.896,mL,,59.939,g,,59.9389,g,,1.0,g/mL
11,N_30_3_BC,12/20/2019 5:21:23 PM,OK,Unchecked,0,,25.0,°C,,2.234,mL,,59.916,g,,59.9157,g,,1.0,g/mL
12,D_14_2_BC,12/20/2019 5:31:41 PM,OK,Unchecked,0,,25.0,°C,,2.108,mL,,59.900,g,,59.8996,g,,1.0,g/mL
13,N_16_2_BC,12/20/2019 5:41:40 PM,OK,Unchecked,0,,25.0,°C,,2.111,mL,,60.012,g,,60.0117,g,,1.0,g/mL
14,N_22_2_AI,12/20/2019 5:51:39 PM,OK,Unchecked,0,,25.0,°C,,2.194,mL,,59.871,g,,59.8714,g,,1.0,g/mL
15,N_8_3_AI,12/20/2019 6:01:52 PM,OK,Unchecked,0,,25.0,°C,,2.185,mL,,59.822,g,,59.8222,g,,1.0,g/mL
16,D_14_2_AI,12/20/2019 6:12:06 PM,OK,Unchecked,0,,25.0,°C,,2.090,mL,,59.884,g,,59.8839,g,,1.0,g/mL
17,N_23_4_BC,12/20/2019 6:22:07 PM,OK,Unchecked,0,,25.0,°C,,2.117,mL,,59.866,g,,59.8661,g,,1.0,g/mL
18,N_24_1_BC,12/20/2019 6:32:08 PM,OK,Unchecked,0,,25.0,°C,,2.018,mL,,59.794,g,,59.7941,g,,1.0,g/mL
SystemInternal12/20/2019 6:42:41 PM,,,,,,,,,,,,,,,,,,1/1,,
