SampleID,TA,Mass,Sample.Index,TA_evap
junk1,2249.88718,59.8348,1,2249.88718
junk2,2220.886584,60.2534,2,2219.618231
junk3,2222.430436,60.0032,3,2219.893414
crm,2196.898887,60.0275,4,2193.13922
