"SampleID","TA","Mass","Sample.Index","TA_evap"
"j1",2190.10774523435,59.8202,1,2190.10774523435
"j2",2181.51483157605,60.159,2,2180.26896359685
"j3",2175.47135234273,60.1892,3,2172.98793755695
"crm",2147.30096744448,60.0158,4,2143.62617970784
